iter,elapsed_time,obj,gradnorm,eval,grad,L
278,18.017316954923444,0.030489728019187375,0.0001459693177534153,0,324,0.006695259725369133
279,18.073730579926632,0.030486543780126073,0.00014613814135990032,0,325,0.00602573375283222
280,18.128834329923848,0.03048299728795013,0.0001463288008667589,0,326,0.005423160377548999
281,18.185657579932013,0.030479046120584063,0.00014654454313322185,0,327,0.004880844339794099
282,18.242392413929338,0.03047464255487096,0.0001467892091385658,0,328,0.004392759905814689
283,18.296659288927913,0.030469732806404727,0.00014706737200302985,0,329,0.003953483915233221
284,18.351903204922564,0.03046425612978202,0.0001473845145733418,0,330,0.003558135523709899
285,18.406375662918435,0.030458143743834203,0.00014774726182271896,0,331,0.003202321971338909
286,18.462937995922402,0.030451317533855486,0.0001481636854513493,0,332,0.0028820897742050182
287,18.517039537924575,0.03044368846658112,0.00014864375374895928,0,333,0.0025938807967845166
288,18.57364249692182,0.030435154630710528,0.0001492004229674245,0,334,0.002334492717106065
289,18.63138899691694,0.03042559891504811,0.0001498623516321148,0,335,0.0021010434453954587
290,18.687879996927222,0.030414889465005257,0.0001509758565482625,0,336,0.001890939100855913
291,18.74535495492455,0.030402996376387065,0.00016276397454059128,0,337,0.0017018451907703216
292,18.801494079933036,0.030395054581114144,0.00040795340726630213,0,338,0.0015316606716932895
293,19.028870621943497,0.030387430037227835,0.0001529483509928982,0,342,0.011027956836191686
294,19.086552830936853,0.030385311219954723,0.00015289824577525393,0,343,0.009925161152572517
295,19.142724497927702,0.03038295437822829,0.00015309186526477978,0,344,0.008932645037315265
296,19.199103038932662,0.030380328721632845,0.00015331462678358544,0,345,0.008039380533583738
297,19.254491704923566,0.030377402554778752,0.00015356612605479846,0,346,0.007235442480225365
298,19.31049495493062,0.03037414024227369,0.0001538502437764799,0,347,0.0065118982322028285
299,19.36721432993363,0.0303705015933666,0.00015417175678456783,0,348,0.005860708408982546
300,19.425257746945135,0.03036644118221587,0.00015453632850518438,0,349,0.005274637568084291
301,19.481458871945506,0.030361907543041477,0.00015495068179504945,0,350,0.004747173811275862
302,19.537642455936293,0.03035684220327201,0.00015542284376462377,0,351,0.0042724564301482755
303,19.595065955931204,0.030351178517385665,0.00015596257676838584,0,352,0.003845210787133448
304,19.65104358093231,0.030344840240669923,0.00015658243614585614,0,353,0.0034606897084201033
305,19.70663533093466,0.03033773985713,0.0001573054591109051,0,354,0.003114620737578093
306,19.763285788940266,0.030329777309582633,0.00015824598194691487,0,355,0.002803158663820284
307,19.820383872953244,0.03032085214194811,0.00016081658413305604,0,356,0.0025228427974382556
308,19.876894455956062,0.030311141754061657,0.0001883182282043997,0,357,0.00227055851769443
309,19.98876270595065,0.03030644590925738,0.0002473679775098991,0,359,0.004087005331849974
310,20.101106247951975,0.030302445425333332,0.0001980324832227749,0,361,0.007356609597329954
311,20.15718958195066,0.030298720001645987,0.0001855042351933914,0,362,0.0066209486375969585
312,20.21529620695219,0.030294768213782027,0.00018572477762311202,0,363,0.0059588537738372626
313,20.271153998954105,0.030290505288131857,0.00019685634419874695,0,364,0.005362968396453537
314,20.326959873957094,0.030286113581537093,0.00023104051763823483,0,365,0.004826671556808183
315,20.439560581959086,0.030282483452764488,0.00017469044927230588,0,367,0.00868800880225473
316,20.498082039965084,0.03027929979835422,0.00016718938560301912,0,368,0.007819207922029257
317,20.55379153996182,0.03027583752511352,0.00016600645913736204,0,369,0.007037287129826331
318,20.610838622960728,0.030271988088765245,0.00016619132293223805,0,370,0.006333558416843698
319,20.666338955954416,0.030267692624216882,0.00016706759931716693,0,371,0.005700202575159329
320,20.72199891395576,0.030262898889987733,0.0001690515683638527,0,372,0.005130182317643396
321,20.778556580960867,0.03025757243454706,0.00017455337736812962,0,373,0.0046171640858790565
322,20.834947038965765,0.030251798785927566,0.00019475580284619273,0,374,0.004155447677291151
323,20.891727454960346,0.030246520521807506,0.00028152504884878333,0,375,0.0037399029095620357
324,21.061771120963385,0.03024277264654067,0.00016997766286518226,0,378,0.01346365047442333
