iter,elapsed_time,obj,gradnorm,eval,grad,L,M,iter_inner
0,0,0.12453308103459446,0.011074043170954447,0,1,0.001,1e-16,0
1,0.16385324999282602,0.06614749294138834,0.009335893353004849,0,3,0.0009000000000000001,1e-16,0
2,0.3208041669859085,0.03647182036041631,0.0016534947716487281,0,5,0.0008100000000000001,1e-16,0
3,0.48601858399342746,0.034765434512641455,0.0007476637374293256,0,7,0.000729,1e-16,0
4,0.6518460419902112,0.03437796340668311,0.0005742554430072208,0,9,0.0006561000000000001,1e-16,0
5,0.809002583991969,0.034243226367877265,0.0006220901009895269,0,11,0.00059049,1e-16,0
6,0.8896176259877393,0.034243226367877265,0.0006220901009895269,0,12,0.00118098,1e-16,0
7,1.0600898349803174,0.03408658736613343,0.00029077209875201575,0,14,0.00118098,0.0002901472596543201,1
8,1.2295126259850804,0.03402719191738559,0.0002873826645124627,0,16,0.001062882,1e-16,0
9,1.384228542985511,0.03398265684891245,0.00021279293832467561,0,18,0.001062882,0.000188850158981075,1
10,1.543249542984995,0.03394557780439623,0.0002283199843949771,0,20,0.0009565938,1e-16,0
11,1.7011827929964056,0.033918998839255504,0.00019423664700488,0,22,0.0009565938,0.00017667973830451874,1
12,1.8572299590014154,0.03390205692901975,0.00026976179391166214,0,24,0.00086093442,1e-16,0
13,1.9343226670025615,0.03390205692901975,0.00026976179391166214,0,25,0.00172186884,1e-16,0
14,2.0886857500008773,0.03387697563570959,0.00011736198462300904,0,27,0.00172186884,0.0002724048673063362,1
15,2.2419149589986773,0.03386543224635703,0.00011019235812183456,0,29,0.00172186884,0.0002724048673063362,2
16,2.394657418000861,0.033851771087320404,0.00010171338728283318,0,31,0.001549681956,1e-16,0
17,2.5474383349937852,0.03384522751226267,9.77127911725635e-05,0,33,0.001549681956,3.1648577861591313e-05,1
18,2.699562417983543,0.03383624564063591,9.221728339360442e-05,0,35,0.001549681956,3.359058201854997e-05,2
19,2.8556080009875586,0.03382555193631648,8.566512325182113e-05,0,37,0.001549681956,3.359058201854997e-05,3
20,3.0081392509891884,0.03381386803850538,7.8505826803087e-05,0,39,0.001549681956,3.359058201854997e-05,4
21,3.1618157099874225,0.03380183110836817,7.114892724043278e-05,0,41,0.001549681956,3.359058201854997e-05,5
22,3.3146201679919614,0.033789948577286136,6.393088403789166e-05,0,43,0.001549681956,3.359058201854997e-05,6
23,3.466996292991098,0.03377858495170407,5.7100292849332355e-05,0,45,0.0013947137604,1e-16,0
24,3.620615084990277,0.03377627485934101,5.57595632393108e-05,0,47,0.0013947137604,1.910453499754038e-05,1
25,3.7735180019808467,0.033772987789647595,5.3870321176443464e-05,0,49,0.0013947137604,2.0643154446836825e-05,2
26,3.925929709977936,0.03376889216238482,5.154771009519648e-05,0,51,0.0013947137604,2.1020611595368434e-05,3
27,4.077504834975116,0.03376417093464113,4.892129887784098e-05,0,53,0.0013947137604,2.1020611595368434e-05,4
28,4.2297025849693455,0.033759004207085386,4.612801297348604e-05,0,55,0.0013947137604,2.1020611595368434e-05,5
29,4.3821419189771404,0.03375355464072233,4.33082295907363e-05,0,57,0.0013947137604,2.1020611595368434e-05,6
30,4.56115520997264,0.03374795633908672,4.0605446838966376e-05,0,59,0.0013947137604,2.1020611595368434e-05,7
31,4.718774459979613,0.03374230693331092,3.8170913869251075e-05,0,61,0.0012552423843600002,1e-16,0
32,4.875513709979714,0.03374115169741797,3.781711739820147e-05,0,63,0.0012552423843600002,1.5836023272367742e-05,1
33,5.032291417985107,0.03373945346917324,3.7356550160994066e-05,0,65,0.0012552423843600002,1.7946574424519727e-05,2
34,5.189253584991093,0.03373724103371163,3.6871897564116815e-05,0,67,0.0012552423843600002,1.9656175111644992e-05,3
35,5.345148084990797,0.03373453761991575,3.64804446110146e-05,0,69,0.0012552423843600002,2.1422390898390635e-05,4
36,5.498848293995252,0.03373134963842868,3.634524258675077e-05,0,71,0.0012552423843600002,2.3850483995646133e-05,5
37,5.655848543989123,0.03372765099772897,3.645961885493271e-05,0,73,0.0012552423843600002,2.7192671220164082e-05,6
38,5.810446127987234,0.033723359693760176,3.6724692645088796e-05,0,75,0.0012552423843600002,3.2107199252223325e-05,7
39,5.969012502988335,0.03371830066307315,4.0206200299900866e-05,0,77,0.0011297181459240001,1e-16,0
40,6.125815127990791,0.033716849810158524,4.136004832842228e-05,0,79,0.0011297181459240001,5.297738884658165e-05,1
41,6.282023710999056,0.033714525037855846,4.301979181145563e-05,0,81,0.0011297181459240001,6.419773288521898e-05,2
42,6.438730627996847,0.03371110475655827,4.534967465885513e-05,0,83,0.0011297181459240001,7.561089904359354e-05,3
43,6.5964943779981695,0.03370619834593979,4.8571241629519574e-05,0,85,0.0011297181459240001,9.073885196938287e-05,4
44,6.748904460997437,0.03369913423647886,5.856852759793478e-05,0,87,0.0010167463313316002,1e-16,0
45,6.903388085993356,0.03369566194444156,6.216574309183385e-05,0,89,0.0010167463313316002,0.00011018304362951013,1
46,7.055732961001922,0.03368970241692831,6.713461728906094e-05,0,91,0.0010167463313316002,0.00013921370022266765,2
47,7.207161961006932,0.033680186078955156,7.374611331230531e-05,0,93,0.0010167463313316002,0.00016705179191663484,3
48,7.360389043999021,0.03366540830616281,8.970906650080305e-05,0,95,0.0009150716981984402,1e-16,0
49,7.513654419002705,0.03365656295889474,9.652741644693304e-05,0,97,0.0009150716981984402,0.000162287057356048,1
50,7.671295419015223,0.03364130472858017,0.00010747457281335668,0,99,0.0009150716981984402,0.00020027733254876327,2
