iter,elapsed_time,obj,gradnorm,eval,grad,no_perturb_count,gamma,inv_step,momentum
59,6.773604955999872,0.03460486490695491,0.0009521161586145886,59,59,59,2.5e-09,0.04,0.99975
60,6.88013562299966,0.03459009974147154,0.0009224343169359646,60,60,60,2.5e-09,0.04,0.99975
61,6.987989788999585,0.03456830824993753,0.0008890412865654606,61,61,61,2.5e-09,0.04,0.99975
62,7.094859331000407,0.03454129132572584,0.0008530241805857544,62,62,62,2.5e-09,0.04,0.99975
63,7.202245790000234,0.03451098618499536,0.0008155908334476855,63,63,63,2.5e-09,0.04,0.99975
64,7.309784207000121,0.034479337664286076,0.0007780572393018739,64,64,64,2.5e-09,0.04,0.99975
65,7.4156920820005325,0.03444818141146066,0.0007418155822840089,65,65,65,2.5e-09,0.04,0.99975
66,7.523335374000453,0.03441914344592789,0.0007082711489456183,66,66,66,2.5e-09,0.04,0.99975
67,7.629453831999854,0.034393560554412,0.0006787428388142469,67,67,67,2.5e-09,0.04,0.99975
68,7.739645624000332,0.03437242519690767,0.0006543346506993166,68,68,68,2.5e-09,0.04,0.99975
69,7.846600958000636,0.034356356808661254,0.000635801881995805,69,69,69,2.5e-09,0.04,0.99975
70,7.952906375000566,0.034345598929418145,0.000623448313314184,70,70,70,2.5e-09,0.04,0.99975
71,8.05921112499982,0.034340039212870314,0.0006170887469171263,71,71,71,2.5e-09,0.04,0.99975
72,8.165536459000577,0.03433924783951676,0.0006160902839893662,72,72,72,2.5e-09,0.04,0.99975
73,8.271926542000983,0.03434252956794013,0.0006194758976239044,73,73,73,2.5e-09,0.04,0.99975
74,8.377660584001205,0.03434898541145934,0.0006260547443550328,74,74,74,2.5e-09,0.04,0.99975
75,8.485636126000827,0.03435758102654468,0.0006345460015065869,75,75,75,2.5e-09,0.04,0.99975
76,8.592715917000532,0.03436721953914684,0.000643679661516508,76,76,76,2.5e-09,0.04,0.99975
77,8.70137241700013,0.034376816242849835,0.0006522736337334266,77,77,77,2.5e-09,0.04,0.99975
78,8.80941654200069,0.034385371505608615,0.0006592930768959969,78,78,78,2.5e-09,0.04,0.99975
79,8.915054375000182,0.034392036968414114,0.0006638963945808251,79,79,79,2.5e-09,0.04,0.99975
80,9.022147249999762,0.034396169509028025,0.0006654684382200441,80,80,80,2.5e-09,0.04,0.99975
81,9.128834374999315,0.034397367994679545,0.000663639421841992,81,81,81,2.5e-09,0.04,0.99975
82,9.235392416999275,0.03439548955503875,0.0006582887848227612,82,82,82,2.5e-09,0.04,0.99975
83,9.342181000999517,0.03439064450435323,0.0006495354347103018,83,83,83,2.5e-09,0.04,0.99975
84,9.448390501000176,0.03438317147272789,0.0006377177029211973,84,84,84,2.5e-09,0.04,0.99975
85,9.555358209000588,0.03437359622147202,0.0006233668467788174,85,85,85,2.5e-09,0.04,0.99975
86,9.660798417000478,0.034362578746838505,0.0006071767937200563,86,86,86,2.5e-09,0.04,0.99975
87,9.766716167000595,0.034350853642768346,0.0005899704179660026,87,87,87,2.5e-09,0.04,0.99975
88,9.872959126000751,0.03433916851149001,0.0005726597006474073,88,88,88,2.5e-09,0.04,0.99975
89,9.97847858500063,0.034328224754981776,0.00055619475886627,89,89,89,2.5e-09,0.04,0.99975
90,10.084922043000915,0.03431862456973236,0.0005414965615583536,90,90,90,2.5e-09,0.04,0.99975
91,10.190141126001436,0.03431082749742342,0.000529372076909968,91,91,91,2.5e-09,0.04,0.99975
92,10.297078542002055,0.03430511940956641,0.0005204194665822055,92,92,92,2.5e-09,0.04,0.99975
93,10.402647042002172,0.03430159617567737,0.0005149422691108728,93,93,93,2.5e-09,0.04,0.99975
94,10.508693667002262,0.03430016331608534,0.000512898466503962,94,94,94,2.5e-09,0.04,0.99975
