iter,elapsed_time,obj,gradnorm,eval,grad,L,H,iter_inner
59,1.9020963380000069,0.6663487582234192,0.06883318008953405,0,91,1.6777216000000004,0.0013063339971416197,13
60,1.9419183800000042,0.6432997471896621,0.06784468141432227,0,93,1.6777216000000004,0.0013063339971416197,14
61,1.9818819630000064,0.6145642539681005,0.06703884981989536,0,95,1.6777216000000004,0.0013063339971416197,15
62,2.0216466710000063,0.5911034805963846,0.06541886024158274,0,97,1.6777216000000004,0.0013063339971416197,16
63,2.0609022540000055,0.5722787557399228,0.06372826135225301,0,99,1.6777216000000004,0.0013063339971416197,17
64,2.100579921000005,0.548489271779353,0.06237665631042028,0,101,1.6777216000000004,0.0013063339971416197,18
65,2.139914921000006,0.5261790031240465,0.06084518089300157,0,103,1.6777216000000004,0.0013063339971416197,19
66,2.180421546000005,0.511629339915266,0.0594184745601121,0,105,1.6777216000000004,0.0013063339971416197,20
67,2.2213002130000064,0.4947410366013924,0.058690415352531805,0,107,1.6777216000000004,0.0013063339971416197,21
68,2.242880838000005,0.4738706355984921,0.06917861321897381,0,108,0.16777216000000006,0,0
69,2.2623846710000066,0.4738706355984921,0.06917861321897381,0,109,0.3355443200000001,0,0
70,2.282625005000007,0.47237049967696093,0.12269816391564556,0,110,0.6710886400000002,0,0
71,2.3026507130000056,0.4668508087547487,0.09462824659250177,0,111,1.3421772800000005,0,0
72,2.341689171000006,0.4625819733548245,0.04251860386440267,0,113,1.3421772800000005,0.003694123152286767,1
73,2.381518963000005,0.46213734196709033,0.04179229781868892,0,115,1.3421772800000005,0.003694123152286767,2
74,2.4210673380000074,0.4598962024466707,0.04453586342556449,0,117,1.3421772800000005,0.003694123152286767,3
75,2.459629755000009,0.4520408182666483,0.04503071388369025,0,119,1.3421772800000005,0.003694123152286767,4
76,2.4986608380000135,0.44750452586050526,0.04030083445993517,0,121,1.3421772800000005,0.003694123152286767,5
77,2.5384692130000133,0.44353090357691244,0.039667980920767024,0,123,1.3421772800000005,0.003694123152286767,6
78,2.5779091290000125,0.433933312320159,0.04026107478267129,0,125,1.3421772800000005,0.003694123152286767,7
79,2.6166787120000095,0.4262754107021766,0.03825809614219187,0,127,1.3421772800000005,0.003694123152286767,8
80,2.6559317960000115,0.4214043145825899,0.037082934996299804,0,129,1.3421772800000005,0.003694123152286767,9
81,2.6950699210000124,0.41181022088871705,0.037256777635795026,0,131,1.3421772800000005,0.003694123152286767,10
82,2.73476246300001,0.4018032394885248,0.03624369528424758,0,133,1.3421772800000005,0.003694123152286767,11
83,2.755662129000015,0.39590819765475727,0.08793045507088965,0,134,0.13421772800000006,0,0
84,2.7749478370000134,0.39590819765475727,0.08793045507088965,0,135,0.2684354560000001,0,0
85,2.795213129000011,0.39590819765475727,0.08793045507088965,0,136,0.5368709120000003,0,0
86,2.8153426710000105,0.39475794436520645,0.0982555031101133,0,137,1.0737418240000005,0,0
87,2.8554139210000145,0.39006084831271765,0.03405808974816929,0,139,1.0737418240000005,0,1
88,2.895107796000019,0.38970904589505007,0.032780619950919,0,141,1.0737418240000005,0.002400375496119118,2
89,2.935263796000015,0.3883014414622437,0.03961624331839115,0,143,1.0737418240000005,0.002400375496119118,3
90,2.9775596290000124,0.3820988176856651,0.03475473206840971,0,145,1.0737418240000005,0.004796494547644455,4
91,3.021089587000013,0.38173504682784537,0.03184890197850674,0,147,1.0737418240000005,0.004796494547644455,5
92,3.063864462000012,0.374978056427496,0.03403324455105967,0,149,1.0737418240000005,0.004796494547644455,6
93,3.1056252530000137,0.36750867114019964,0.03192628536217861,0,151,1.0737418240000005,0.004796494547644455,7
94,3.1450994200000153,0.3648559387630835,0.030338959527525754,0,153,1.0737418240000005,0.004796494547644455,8
95,3.166218795000013,0.35634164818754943,0.08023186618623747,0,154,0.10737418240000006,0,0
96,3.1854546280000093,0.35634164818754943,0.08023186618623747,0,155,0.21474836480000012,0,0
97,3.2056438780000107,0.35634164818754943,0.08023186618623747,0,156,0.42949672960000024,0,0
98,3.226323920000006,0.35634164818754943,0.08023186618623747,0,157,0.8589934592000005,0,0
99,3.247045461000006,0.35318947913601606,0.03827052656222831,0,158,1.717986918400001,0,0
100,3.2869882520000075,0.3524694758077851,0.029572053252605174,0,160,1.717986918400001,0,1
101,3.329208668000007,0.3515970688171854,0.029118488810227085,0,162,1.717986918400001,1.9901918150300775e-05,2
102,3.3717826260000052,0.3504136438089375,0.028477391272913898,0,164,1.717986918400001,2.3607634496696868e-05,3
103,3.4145845840000035,0.34845256343668046,0.02881959290909598,0,166,1.717986918400001,2.3607634496696868e-05,4
104,3.4552260419999996,0.34603625667596993,0.028482963611299303,0,168,1.717986918400001,2.3607634496696868e-05,5
105,3.496834333999999,0.34353557336877416,0.027969732047748743,0,170,1.717986918400001,2.3607634496696868e-05,6
106,3.537928167000004,0.34060681996446734,0.02782798941217169,0,172,1.717986918400001,2.640645562518628e-05,7
107,3.5783718340000092,0.33705836240368087,0.027757018008378882,0,174,1.717986918400001,4.3549651525553085e-05,8
108,3.6174281250000107,0.3332501904330978,0.027519623444368157,0,176,1.717986918400001,5.660568078685688e-05,9
109,3.6567643330000053,0.32929845913713296,0.02727958341837214,0,178,1.717986918400001,7.291097971050179e-05,10
110,3.696634958000004,0.3249452139995261,0.027139524498676754,0,180,1.717986918400001,0.000102803062056155,11
111,3.737519124000002,0.3201497143407018,0.027008850917249066,0,182,1.717986918400001,0.0001332792108797288,12
112,3.777775165999998,0.3151327414328613,0.026821753376000002,0,184,1.717986918400001,0.0001476863387988745,13
113,3.8184905410000027,0.3099983525899525,0.02661841589289391,0,186,1.717986918400001,0.00015346882455630561,14
114,3.8588087070000014,0.30462074600009637,0.026457969034826213,0,188,1.717986918400001,0.00016623156007823723,15
115,3.900769874000005,0.2989074835658069,0.02632104479087185,0,190,1.717986918400001,0.00019133008032836738,16
116,3.9410098740000095,0.2930776943185745,0.02613855257691075,0,192,1.717986918400001,0.00022271530323870033,17
117,3.9813677900000073,0.2873615165524716,0.025917029379345702,0,194,1.717986918400001,0.0002519269525863984,18
118,4.0219314150000045,0.28153669132614784,0.025718682832292814,0,196,1.717986918400001,0.00027238254628119334,19
119,4.062247498000005,0.27545248313718695,0.025526091834687042,0,198,1.717986918400001,0.00028433920929984275,20
120,4.102703623000004,0.269534526277433,0.024086138044307703,0,200,1.717986918400001,0.00029836089339313417,21
121,4.143026663999997,0.2639458458596934,0.025053218702690814,0,202,1.717986918400001,0.0003211894226698314,22
122,4.181901996999997,0.2582373321487096,0.024848055988091713,0,204,1.717986918400001,0.0003476997585119309,23
123,4.221375830999996,0.25242361777065925,0.022661301838700604,0,206,1.717986918400001,0.0003691814826192769,24
124,4.261458705999999,0.24704773194361979,0.024329440081469964,0,208,1.717986918400001,0.000382352613360773,25
125,4.300508039,0.24198029000808943,0.024053874758334808,0,210,1.717986918400001,0.00038958965461382335,26
126,4.340455163999998,0.23672866049300098,0.02381069023138206,0,212,1.717986918400001,0.0003947256554879226,27
127,4.381439831000002,0.23159095468104784,0.021472755370811877,0,214,1.717986918400001,0.0004012335348021121,28
128,4.420318456000004,0.22696840920972852,0.023278090667785366,0,216,1.717986918400001,0.0004100787671625917,29
129,4.4603661220000035,0.22246855413907585,0.023036386936897173,0,218,1.717986918400001,0.0004197317461765635,30
130,4.500425372000002,0.21781333876307285,0.022818865167962325,0,220,1.717986918400001,0.000430042850915093,31
131,4.539767871999999,0.21339673780475674,0.022592760331173637,0,222,1.717986918400001,0.00044219029002317515,32
132,4.579848497,0.2093465053076959,0.022363210487225896,0,224,1.717986918400001,0.00045510976049920754,33
133,4.619612955000001,0.20527427982555332,0.02214006921134496,0,226,1.717986918400001,0.00046490944120879325,34
134,4.658950538000006,0.20111413300429104,0.0219085364553408,0,228,1.717986918400001,0.00046840864384776315,35
135,4.698742288000005,0.19714691579844756,0.021668759010326034,0,230,1.717986918400001,0.00046840864384776315,36
136,4.720521205000004,0.1933691754915282,0.03101723280565519,0,231,0.1717986918400001,0,0
137,4.740712913000003,0.1933691754915282,0.03101723280565519,0,232,0.3435973836800002,0,0
138,4.760758913000004,0.1927334938169923,0.05448769666255972,0,233,0.6871947673600004,0,0
139,4.781426579000005,0.191611955107765,0.04422721001038048,0,234,1.3743895347200008,0,0
140,4.823512621000006,0.19069674030571482,0.021373338243524966,0,236,1.3743895347200008,0.0017092562775659996,1
141,4.864736829000002,0.19054460468277115,0.021090319639080052,0,238,1.3743895347200008,0.0017092562775659996,2
142,4.906255037000008,0.18980510609337106,0.02232370201898639,0,240,1.3743895347200008,0.0017092562775659996,3
143,4.947190579000015,0.18804820952272694,0.02202214351802364,0,242,1.3743895347200008,0.0017092562775659996,4
144,4.988409370000014,0.1869883373744468,0.020128982188832207,0,244,1.3743895347200008,0.0017092562775659996,5
145,5.028816161000016,0.1857343233163261,0.020023534145197988,0,246,1.3743895347200008,0.0017092562775659996,6
146,5.0684616190000185,0.18356613411493222,0.019846233809760038,0,248,1.3743895347200008,0.0017092562775659996,7
147,5.110633827000015,0.18196026158118686,0.018882932457001584,0,250,1.3743895347200008,0.0017092562775659996,8
148,5.150781911000017,0.18043933794127195,0.018518503853313054,0,252,1.3743895347200008,0.0017092562775659996,9
149,5.192786745000014,0.17816706049504633,0.018253683609673645,0,254,1.3743895347200008,0.0017092562775659996,10
150,5.233799036000015,0.1763296054074181,0.017571812975326267,0,256,1.3743895347200008,0.0017092562775659996,11
151,5.285185619000018,0.17468353754967936,0.017175095717555586,0,258,1.3743895347200008,0.0017092562775659996,12
152,5.326056327000018,0.17237062198407435,0.016912501096556756,0,260,1.3743895347200008,0.0017092562775659996,13
153,5.366113785000017,0.17041810798811413,0.016429167937651652,0,262,1.3743895347200008,0.0017092562775659996,14
154,5.407712785000015,0.1687195313148245,0.016157979676920054,0,264,1.3743895347200008,0.0017092562775659996,15
155,5.44904870200002,0.16632017239036556,0.016007146019409352,0,266,1.3743895347200008,0.0017092562775659996,16
156,5.4707910770000225,0.16420762241871725,0.027003098428961238,0,267,0.13743895347200008,0,0
157,5.491476286000022,0.16420762241871725,0.027003098428961238,0,268,0.27487790694400016,0,0
158,5.511898494000022,0.16420762241871725,0.027003098428961238,0,269,0.5497558138880003,0,0
159,5.533606827000021,0.16375440528331603,0.026744151049103132,0,270,1.0995116277760006,0,0
160,5.57418945200002,0.16333109565315446,0.015408824563553322,0,272,1.0995116277760006,0.0007120967487464321,1
161,5.615654868000021,0.16313006406728126,0.015248832824975906,0,274,1.0995116277760006,0.0007120967487464321,2
162,5.659033618000024,0.16249656937661772,0.015996333319260522,0,276,1.0995116277760006,0.0007120967487464321,3
163,5.700534701000024,0.16153652459130888,0.015399385249724343,0,278,1.0995116277760006,0.0007120967487464321,4
164,5.741314451000022,0.1607874305056579,0.014750271921022677,0,280,1.0995116277760006,0.0007120967487464321,5
165,5.782064785000024,0.159671621477417,0.014777165921102042,0,282,1.0995116277760006,0.0007120967487464321,6
166,5.821950618000024,0.1583712067640889,0.014436895745791607,0,284,1.0995116277760006,0.0007120967487464321,7
167,5.861231035000024,0.15721866984999613,0.014107723530639667,0,286,1.0995116277760006,0.0007120967487464321,8
168,5.9082633270000215,0.1557802996347984,0.013956997632007102,0,288,1.0995116277760006,0.0007120967487464321,9
169,5.94891378600002,0.15427062157749274,0.013728659257444131,0,290,1.0995116277760006,0.0007120967487464321,10
170,5.989200994000022,0.15276845833048006,0.0135833213135742,0,292,1.0995116277760006,0.0007120967487464321,11
171,6.03003449400002,0.15106446852769195,0.013429690572962448,0,294,1.0995116277760006,0.0007120967487464321,12
172,6.071782160000019,0.14934489981291701,0.013226851598913637,0,296,1.0995116277760006,0.0007120967487464321,13
173,6.1142496180000165,0.14743230848621547,0.013088652050332189,0,298,1.0995116277760006,0.0007120967487464321,14
174,6.15687507600002,0.14542819751322977,0.012984244801532872,0,300,1.0995116277760006,0.0007120967487464321,15
175,6.199362951000019,0.14340952058569187,0.012995614042420741,0,302,1.0995116277760006,0.0007120967487464321,16
176,6.241430118000018,0.1410338804944745,0.013003391826510394,0,304,1.0995116277760006,0.0007120967487464321,17
177,6.282187868000015,0.1387351677468781,0.012850863515198905,0,306,1.0995116277760006,0.0007120967487464321,18
178,6.32248103400002,0.13637485207887345,0.012729784721990932,0,308,1.0995116277760006,0.0007120967487464321,19
179,6.362560742000021,0.13359731177002904,0.012679180222163728,0,310,1.0995116277760006,0.0007120967487464321,20
180,6.4018474500000195,0.13110063093876656,0.012669677765086386,0,312,1.0995116277760006,0.0007120967487464321,21
181,6.44090549200002,0.12845496766272782,0.0127346936708442,0,314,1.0995116277760006,0.0007120967487464321,22
182,6.480006367000023,0.12546126111250902,0.012678591881565227,0,316,1.0995116277760006,0.0007120967487464321,23
183,6.507303159000024,0.12288924279506196,0.02617300354617072,0,317,0.10995116277760007,0,0
184,6.530132743000024,0.12288924279506196,0.02617300354617072,0,318,0.21990232555520015,0,0
185,6.550093618000027,0.12288924279506196,0.02617300354617072,0,319,0.4398046511104003,0,0
186,6.570456035000028,0.12288924279506196,0.02617300354617072,0,320,0.8796093022208006,0,0
187,6.59139082600003,0.12252546755044473,0.015353955015690006,0,321,1.7592186044416012,0,0
188,6.634108868000034,0.12240911336705158,0.012503602035472221,0,323,1.7592186044416012,3.6503706793405486e-06,1
189,6.677253743000037,0.12225051507305815,0.012377733675514055,0,325,1.7592186044416012,3.6503706793405486e-06,2
190,6.721925993000035,0.12202504424800255,0.012216446072524619,0,327,1.7592186044416012,3.6503706793405486e-06,3
191,6.7655266600000346,0.12167567598772591,0.012293489225019983,0,329,1.7592186044416012,2.7594389968825173e-05,4
192,6.806388785000031,0.12125777815733403,0.011775794080702878,0,331,1.7592186044416012,9.823228421622479e-05,5
193,6.847067243000033,0.12081666320174095,0.011905530837464245,0,333,1.7592186044416012,9.823228421622479e-05,6
194,6.887035034000036,0.12029298657095343,0.011843373548695206,0,335,1.7592186044416012,9.823228421622479e-05,7
195,6.92757345000004,0.11967692234354564,0.011762204103938936,0,337,1.7592186044416012,9.823228421622479e-05,8
196,6.967476283000039,0.11903962525203526,0.0116070015618383,0,339,1.7592186044416012,9.823228421622479e-05,9
197,7.007454866000039,0.11837171716728119,0.01148606316591471,0,341,1.7592186044416012,9.823228421622479e-05,10
198,7.047493158000037,0.11761451749386177,0.011409988442393715,0,343,1.7592186044416012,9.823228421622479e-05,11
199,7.0878131580000385,0.11680427169976967,0.011167427894039997,0,345,1.7592186044416012,9.823228421622479e-05,12
200,7.128788741000037,0.11598607449053581,0.011193223712857218,0,347,1.7592186044416012,9.823228421622479e-05,13
201,7.170234616000037,0.11510835137839377,0.011121219834909239,0,349,1.7592186044416012,9.823228421622479e-05,14
202,7.211527533000037,0.11414757135873538,0.01105753161939499,0,351,1.7592186044416012,9.823228421622479e-05,15
203,7.263572783000043,0.11316266385807028,0.010971720537284523,0,353,1.7592186044416012,9.823228421622479e-05,16
204,7.310534700000048,0.11215255949004718,0.0108949625107483,0,355,1.7592186044416012,9.823228421622479e-05,17
205,7.353145909000048,0.11105778517517877,0.010841123109285823,0,357,1.7592186044416012,9.823228421622479e-05,18
206,7.3959635760000495,0.10990153668581339,0.010784498392356933,0,359,1.7592186044416012,9.823228421622479e-05,19
207,7.438490826000049,0.10873410080401866,0.010727200044310908,0,361,1.7592186044416012,9.823228421622479e-05,20
208,7.48140136800005,0.10751238235340824,0.01069115419361474,0,363,1.7592186044416012,9.823228421622479e-05,21
209,7.524098452000047,0.10620144142190716,0.010662968227920257,0,365,1.7592186044416012,9.823228421622479e-05,22
210,7.567607119000051,0.10485860990753625,0.010620897006367638,0,367,1.7592186044416012,9.823228421622479e-05,23
211,7.615628161000053,0.10349986061878336,0.010577854748621315,0,369,1.7592186044416012,9.823228421622479e-05,24
212,7.656870661000049,0.10206219236398871,0.010548101971121292,0,371,1.7592186044416012,9.823228421622479e-05,25
213,7.697663286000051,0.10055353814915977,0.010519539481456737,0,373,1.7592186044416012,9.823228421622479e-05,26
214,7.738490245000051,0.09903925456986747,0.010487358883534196,0,375,1.7592186044416012,9.823228421622479e-05,27
215,7.779843620000051,0.09749337183733164,0.010464222326291241,0,377,1.7592186044416012,9.823228421622479e-05,28
216,7.820523745000052,0.09586335949027551,0.01044695578329562,0,379,1.7592186044416012,9.823228421622479e-05,29
217,7.8605879120000495,0.09420034175550353,0.010420392038676255,0,381,1.7592186044416012,9.823228421622479e-05,30
218,7.900181954000054,0.0925501131624153,0.010389025416748075,0,383,1.7592186044416012,9.823228421622479e-05,31
219,7.939373996000057,0.09085686153946941,0.010365149094012604,0,385,1.7592186044416012,9.823228421622479e-05,32
220,7.978734705000058,0.0891036348414923,0.010342222114876086,0,387,1.7592186044416012,9.823228421622479e-05,33
221,8.01881812100006,0.08736358608946848,0.01031067474674613,0,389,1.7592186044416012,9.823228421622479e-05,34
222,8.058142163000063,0.08564277649769741,0.010276754047824813,0,391,1.7592186044416012,9.823228421622479e-05,35
223,8.097573121000067,0.083878688155207,0.010245449288760844,0,393,1.7592186044416012,9.823228421622479e-05,36
224,8.136529996000064,0.08209615186321276,0.00948800903592483,0,395,1.7592186044416012,9.823228421622479e-05,37
225,8.175642913000068,0.08035921216163061,0.010174824518962315,0,397,1.7592186044416012,9.91120598224077e-05,38
226,8.214595913000068,0.07863291714117936,0.010144363990717603,0,399,1.7592186044416012,0.00010478372122328593,39
227,8.25426645500007,0.076873620686983,0.010115463549094776,0,401,1.7592186044416012,0.0001121544921416936,40
228,8.293908580000071,0.07513565146397802,0.009381973487019538,0,403,1.7592186044416012,0.0001192922216656576,41
229,8.33604074700007,0.07345083595388933,0.01003269431097128,0,405,1.7592186044416012,0.00012433228195928028,42
230,8.378553289000067,0.07176279893069515,0.009989304875732859,0,407,1.7592186044416012,0.00012712176408456854,43
231,8.420996456000069,0.07006360161169145,0.009732676484840259,0,409,1.7592186044416012,0.00012932794293372908,44
232,8.463236456000068,0.06841465945164549,0.00991079981937545,0,411,1.7592186044416012,0.00013308937634692696,45
233,8.505580414000072,0.06680852336616357,0.009879571707698398,0,413,1.7592186044416012,0.00013948755582766296,46
234,8.547780039000074,0.06519257918155362,0.009852635006841127,0,415,1.7592186044416012,0.00014792902876085672,47
235,8.60038353900007,0.06359443855361584,0.009234518546554252,0,417,1.7592186044416012,0.0001566900117716234,48
236,8.648892831000069,0.062059034264570226,0.009784277465284168,0,419,1.7592186044416012,0.00016420107873596818,49
237,8.69072962200007,0.060547912406516996,0.009748664067636406,0,421,1.7592186044416012,0.00017015351680728534,50
238,8.73247820500007,0.05903089982972566,0.009718217592134046,0,423,1.7592186044416012,0.00017560214429591307,51
239,8.772805455000068,0.05755537954065649,0.009650902538350527,0,425,1.7592186044416012,0.00018211297243677543,52
240,8.812605871000073,0.05613678435201805,0.009678256943413089,0,427,1.7592186044416012,0.0001907893769176204,53
241,8.854446371000073,0.05472456364277981,0.009672910243208174,0,429,1.7592186044416012,0.00020178718154103924,54
242,8.876331454000074,0.05331943959048706,0.009584811413158822,0,430,0.17592186044416014,0,0
243,8.918361413000078,0.053045468626221365,0.011435980004482045,0,432,0.17592186044416014,0.00024799950031236564,1
244,8.942170122000078,0.053045468626221365,0.020553921416797384,0,433,0.3518437208883203,0,0
245,8.963765497000082,0.053045468626221365,0.020553921416797384,0,434,0.7036874417766406,0,0
246,8.984219997000082,0.05283820482533978,0.013546909051075967,0,435,1.407374883553281,0,0
247,9.030280122000079,0.052741345878542734,0.00841573422239712,0,437,1.407374883553281,0.0006881194059528217,1
248,9.071380372000078,0.05267548809889628,0.008274201628995866,0,439,1.407374883553281,0.0006881194059528217,2
249,9.112632913000077,0.052570263323331125,0.008274797636679496,0,441,1.407374883553281,0.0006881194059528217,3
250,9.15292512100008,0.05234535430816235,0.008430120844971443,0,443,1.407374883553281,0.0006881194059528217,4
251,9.192635579000083,0.052121273516718955,0.008062907821768162,0,445,1.407374883553281,0.0006881194059528217,5
252,9.233244204000087,0.0519156334613836,0.007866148407053122,0,447,1.407374883553281,0.0006881194059528217,6
253,9.27302049500009,0.05161319723667248,0.00789979509969709,0,449,1.407374883553281,0.0006881194059528217,7
254,9.313804787000095,0.0512700819883872,0.007715611747137532,0,451,1.407374883553281,0.0006881194059528217,8
255,9.354560496000097,0.05097168031161417,0.00757946946276572,0,453,1.407374883553281,0.0006881194059528217,9
256,9.394599663000093,0.05062775048099419,0.007517960868037043,0,455,1.407374883553281,0.0006881194059528217,10
257,9.43375937200009,0.050214664094282484,0.007442100467622459,0,457,1.407374883553281,0.0006881194059528217,11
258,9.473975664000086,0.04983428402100711,0.007290796040145799,0,459,1.407374883553281,0.0006881194059528217,12
259,9.515576831000082,0.04945764005791153,0.00718893993202283,0,461,1.407374883553281,0.0006881194059528217,13
260,9.556464331000079,0.04900978163736032,0.0071264270496680686,0,463,1.407374883553281,0.0006881194059528217,14
261,9.596752665000082,0.048560706670398045,0.00702143854668337,0,465,1.407374883553281,0.0006881194059528217,15
262,9.638763290000078,0.0481434806980578,0.00691991648619553,0,467,1.407374883553281,0.0006881194059528217,16
263,9.687114873000077,0.047675381578759085,0.006859352511876002,0,469,1.407374883553281,0.0006881194059528217,17
264,9.729469207000072,0.04716965163676575,0.0067821239658280566,0,471,1.407374883553281,0.0006881194059528217,18
265,9.770827165000071,0.04669897461467323,0.00668367991128235,0,473,1.407374883553281,0.0006881194059528217,19
266,9.811566999000071,0.04621028443281187,0.006616125778859557,0,475,1.407374883553281,0.0006881194059528217,20
267,9.852195749000067,0.045658417361112084,0.006565567548185276,0,477,1.407374883553281,0.0006881194059528217,21
268,9.892834499000067,0.04512002208946055,0.006500532976776008,0,479,1.407374883553281,0.0006881194059528217,22
269,9.935824082000067,0.044601432167446366,0.00644805933642973,0,481,1.407374883553281,0.0006881194059528217,23
270,9.977096457000066,0.04402043374207337,0.006416520407839805,0,483,1.407374883553281,0.0006881194059528217,24
271,10.019128457000072,0.04340868787918353,0.006366399781383818,0,485,1.407374883553281,0.0006881194059528217,25
272,10.059704790000069,0.042838361869713806,0.006297984211206842,0,487,1.407374883553281,0.0006881194059528217,26
273,10.10139566500007,0.04224609426627227,0.006248742671630861,0,489,1.407374883553281,0.0006881194059528217,27
