iter,elapsed_time,obj,gradnorm,eval,grad,L,H,iter_inner
239,4.29061078907398,2047015.9773345713,6080.862853399111,0,404,461.16860184273924,0,0
240,4.301992080072523,2047015.9773345713,6080.862853399111,0,405,922.3372036854785,0,0
241,4.312209330077167,2040257.5916988938,4880.686413019801,0,406,1844.674407370957,0,0
242,4.332314789076918,2032608.6517786137,1567.7821360873027,0,408,1844.674407370957,0,1
243,4.3527074560843175,2032170.9906046316,1527.9599830720986,0,410,1844.674407370957,0.10925633549692917,2
244,4.373904956082697,2031042.8673331186,1790.9245849760487,0,412,1844.674407370957,1.2889616597168636,3
245,4.3940690400777385,2022893.1615400242,1826.5534582885218,0,414,1844.674407370957,2.2360071621548743,4
246,4.413458123090095,2020966.703508401,1505.398776960434,0,416,1844.674407370957,3.8748644809312123,5
247,4.432827373078908,2020314.9362612038,1542.0967413146525,0,418,1844.674407370957,7.829878371430935,6
248,4.453045498084975,2009203.760543871,1619.2618999712972,0,420,1844.674407370957,11.055640605915315,7
249,4.466203790085274,2006428.8922985436,3632.604412528449,0,421,184.4674407370957,0,0
250,4.476665248090285,2006428.8922985436,3632.604412528449,0,422,368.9348814741914,0,0
251,4.487406790081877,2006428.8922985436,3632.604412528449,0,423,737.8697629483828,0,0
252,4.49827749907854,2001953.7753880043,3913.5692653306305,0,424,1475.7395258967656,0,0
253,4.51844087408972,1996476.206680417,1648.5044158485468,0,426,1475.7395258967656,0,1
254,4.539018666080665,1995875.897247374,1586.289120491573,0,428,1475.7395258967656,0.12810280013588243,2
255,4.559138166077901,1991364.2056966065,1787.686871751606,0,430,1475.7395258967656,0.8406103595140425,3
256,4.579705124080647,1984344.6627689134,1550.8001962905735,0,432,1475.7395258967656,2.0694508731271775,4
257,4.598800082079833,1983615.6257588693,1482.5759982444647,0,434,1475.7395258967656,5.441796397156589,5
258,4.618769957087352,1975204.8891832745,1546.299507166077,0,436,1475.7395258967656,10.06909719755364,6
259,4.632386499099084,1971921.705303654,3284.9382683688605,0,437,147.57395258967657,0,0
260,4.6437258321093395,1971921.705303654,3284.9382683688605,0,438,295.14790517935313,0,0
261,4.654104416113114,1971921.705303654,3284.9382683688605,0,439,590.2958103587063,0,0
262,4.665135832110536,1969024.8731862209,4647.660057726385,0,440,1180.5916207174125,0,0
263,4.676394999114564,1962397.3905712322,2431.7270078827682,0,441,2361.183241434825,0,0
264,4.696014915112755,1960454.1134665853,1582.918821320361,0,443,2361.183241434825,0,1
265,4.717057540110545,1958944.116004913,1539.7660976980267,0,445,2361.183241434825,0.23184841414923948,2
266,4.737346498121042,1957112.057894826,1485.7028745066507,0,447,2361.183241434825,1.0108067920168484,3
267,4.757569123132271,1953058.0109515076,1527.130749284129,0,449,2361.183241434825,2.251932964496944,4
268,4.7778147901262855,1948530.5756667466,1416.1006677628525,0,451,2361.183241434825,3.884527447668266,5
269,4.798409956129035,1945243.181010334,1429.886556683687,0,453,2361.183241434825,6.420146740915181,6
270,4.818316415126901,1941465.6631822598,1436.2782801548242,0,455,2361.183241434825,9.808134863058807,7
271,4.832822582116933,1936889.1683721428,1996.6728840827282,0,456,236.1183241434825,0,0
272,4.842700623121345,1935706.442242663,5432.722051736716,0,457,472.236648286965,0,0
273,4.853339207111276,1935706.442242663,5432.722051736716,0,458,944.47329657393,0,0
274,4.8639154570992105,1930233.5075326422,4319.6597267919105,0,459,1888.94659314786,0,0
275,4.883492040098645,1924335.7456779748,1431.1250835065719,0,461,1888.94659314786,0.0004953486422671281,1
276,4.904564956086688,1923979.6552170594,1394.3880770274063,0,463,1888.94659314786,0.1027695235135205,2
277,4.925194539086078,1923043.349640911,1612.398121125668,0,465,1888.94659314786,1.2632181567498424,3
278,4.944773164083017,1916447.8118868996,1649.2048972841496,0,467,1888.94659314786,2.2828132380562645,4
279,4.965614622095018,1914594.9490656184,1371.8542782205645,0,469,1888.94659314786,3.926115272970415,5
280,4.985355664088274,1913948.6255459257,1397.2007677425995,0,471,1888.94659314786,7.799114303086855,6
281,5.004736997085274,1905221.6311260408,1467.731874332285,0,473,1888.94659314786,11.051233506961532,7
282,5.019250372075476,1902546.0875164303,3154.7298811888845,0,474,188.89465931478603,0,0
283,5.029664872083231,1902546.0875164303,3154.7298811888845,0,475,377.78931862957205,0,0
284,5.040098372090142,1902546.0875164303,3154.7298811888845,0,476,755.5786372591441,0,0
285,5.0512285800796235,1898788.6705130832,3331.5604062487882,0,477,1511.1572745182882,0,0
286,5.071060872083763,1894783.2351071546,1492.3433588310265,0,479,1511.1572745182882,5.834144013534741e-13,1
287,5.091572288089083,1894300.7430608796,1446.5483063208972,0,481,1511.1572745182882,0.1342280920144478,2
288,5.1113834540883545,1890288.5754041453,1600.1772934395935,0,483,1511.1572745182882,0.8440776685351462,3
289,5.131739579097484,1884633.518838447,1417.7529994335737,0,485,1511.1572745182882,2.155079527678652,4
290,5.152737704091123,1883328.2115022514,1359.8104254067225,0,487,1511.1572745182882,5.537467881251256,5
291,5.173280996095855,1876867.6262469941,1410.7703771621884,0,489,1511.1572745182882,10.264687871296267,6
292,5.187473371086526,1873887.0319058714,2801.2593257138988,0,490,151.11572745182883,0,0
293,5.197694579081144,1873887.0319058714,2801.2593257138988,0,491,302.23145490365766,0,0
294,5.20936512008484,1873887.0319058714,2801.2593257138988,0,492,604.4629098073153,0,0
295,5.219812411087332,1870798.5468206736,3760.8567354826664,0,493,1208.9258196146307,0,0
296,5.231268036091933,1866246.4608601385,2033.89655214531,0,494,2417.8516392292613,0,0
297,5.251442536100512,1864866.6729979054,1438.2475190372552,0,496,2417.8516392292613,0,1
298,5.270926328114001,1863518.793573417,1408.307648827109,0,498,2417.8516392292613,0.24522323634448323,2
