iter,elapsed_time,obj,gradnorm,eval,grad,L,M,iter_inner
0,0,1.1437010813676607,0.04803496522462595,0,1,0.001,1e-16,0
1,0.015404375008074567,1.1437010813676607,0.04803496522462595,0,2,0.002,1e-16,0
2,0.03077599999960512,1.1437010813676607,0.04803496522462595,0,3,0.004,1e-16,0
3,0.06284245901042596,0.7830809263846361,0.04248505964288186,0,5,0.0036000000000000003,1e-16,0
4,0.07773387600900605,0.7830809263846361,0.04248505964288186,0,6,0.007200000000000001,1e-16,0
5,0.11020954302512109,0.7123864283953658,0.07552166623841551,0,8,0.0064800000000000005,1e-16,0
6,0.1250984600337688,0.7123864283953658,0.07552166623841551,0,9,0.012960000000000001,1e-16,0
7,0.14002562701352872,0.7123864283953658,0.07552166623841551,0,10,0.025920000000000002,1e-16,0
8,0.15650316802202724,0.7123864283953658,0.07552166623841551,0,11,0.051840000000000004,1e-16,0
9,0.18951416801428422,0.6453537965761902,0.031740109208707325,0,13,0.051840000000000004,0.0015237962554066238,1
10,0.22165225201752037,0.6242065030808996,0.026647967232034747,0,15,0.051840000000000004,0.0015237962554066238,2
11,0.2542552520171739,0.6016279707270124,0.026660013380009163,0,17,0.046656,1e-16,0
12,0.28585954403388314,0.5897474381342118,0.023840388259702913,0,19,0.046656,0.0013660790855491761,1
13,0.3182380030339118,0.5747091645530515,0.02352293407500813,0,21,0.046656,0.0013660790855491761,2
14,0.3496120030176826,0.5564970097130306,0.02803312300069421,0,23,0.041990400000000004,1e-16,0
15,0.38140796101652086,0.5460063243425508,0.026409791701760214,0,25,0.041990400000000004,0.0017113950550733674,1
16,0.4135468780004885,0.5357890520285159,0.031094190734078472,0,27,0.041990400000000004,0.0017397070321853792,2
17,0.4453689199872315,0.5355356535245999,0.06503443231799899,0,29,0.03779136,1e-16,0
18,0.4601584619958885,0.5355356535245999,0.06503443231799899,0,30,0.07558272,1e-16,0
19,0.4919301699846983,0.5073619615684039,0.019558593611053422,0,32,0.07558272,0.002452457955970524,1
20,0.5243203369900584,0.500354379134298,0.01873418167382279,0,34,0.07558272,0.002452457955970524,2
21,0.5555971699941438,0.4912680273242386,0.018262486066262337,0,36,0.068024448,1e-16,0
22,0.5884461289970204,0.4863975861829744,0.018056668669574175,0,38,0.068024448,0.0001978117828175837,1
23,0.6205870870035142,0.47926273617741216,0.017788096528679805,0,40,0.068024448,0.0001978117828175837,2
24,0.6517509210098069,0.47002929779258995,0.01744012300199092,0,42,0.068024448,0.0001978117828175837,3
25,0.6832679210347123,0.45890580486907484,0.017020811663645947,0,44,0.068024448,0.0001978117828175837,4
26,0.7151734630460851,0.44612922893303586,0.016537499476802615,0,46,0.068024448,0.0001978117828175837,5
27,0.7469490050280001,0.43195694282907643,0.015999091206259496,0,48,0.068024448,0.0001978117828175837,6
28,0.7791185050446074,0.41665716920064166,0.015414651354134666,0,50,0.068024448,0.0001978117828175837,7
29,0.8115673800639343,0.40050067098556574,0.014794422511744225,0,52,0.0612220032,1e-16,0
30,0.844139963039197,0.3969415013157061,0.014663195981927463,0,54,0.0612220032,0.00010840032064025521,1
31,0.8758305470400956,0.39170837246284645,0.014470292479795173,0,56,0.0612220032,0.00011283334777604777,2
32,0.907059505028883,0.3849128198087368,0.014219197519812444,0,58,0.0612220032,0.00012353890142690734,3
33,0.939201214001514,0.3766921273130535,0.013914445156909313,0,60,0.0612220032,0.00012353890142690734,4
34,0.9704930890002288,0.3672042263472521,0.013561065728485883,0,62,0.0612220032,0.00012805412325910554,5
35,1.0026789639960043,0.3566224349706406,0.01316513962129869,0,64,0.0612220032,0.00012805412325910554,6
36,1.0345401729864534,0.3451295598631026,0.012732529654566555,0,66,0.0612220032,0.00012987663810988686,7
37,1.0670578399731312,0.3329127913253127,0.01227121259064438,0,68,0.0612220032,0.00012987663810988686,8
38,1.0997940479719546,0.3201575532298303,0.011786763051473035,0,70,0.05509980288,1e-16,0
39,1.1313781309872866,0.317646805687844,0.011694597491631434,0,72,0.05509980288,7.748278298759773e-05,1
40,1.1640272559889127,0.3139462981745672,0.011562434233690619,0,74,0.05509980288,0.00012757816679003671,2
41,1.1960138399736024,0.30912540401155353,0.011393353164535257,0,76,0.05509980288,0.00012757816679003671,3
42,1.228165464970516,0.3032711926549088,0.011201545284952829,0,78,0.05509980288,0.00015825420788514346,4
43,1.2606785479874816,0.2964881601358283,0.011034760765266811,0,80,0.05509980288,0.00015825420788514346,5
44,1.292445297993254,0.2889030479472531,0.011005232874307687,0,82,0.05509980288,0.00024771823124281604,6
45,1.3242449229874182,0.28070714484207226,0.011904862272323633,0,84,0.049589822592,1e-16,0
46,1.3567639229877386,0.2785815848511008,0.011991372575263325,0,86,0.049589822592,0.0011490509230083121,1
47,1.389357881998876,0.2760627884258037,0.014119503751434156,0,88,0.049589822592,0.001274137254938618,2
48,1.4216677990043536,0.27412575545820794,0.020039164871833874,0,90,0.049589822592,0.002038902345010689,3
