iter,elapsed_time,obj,gradnorm,eval,grad,no_perturb_count,gamma,inv_step,momentum
75,1.028338127900497,186513937410.51556,1788231700.0625248,75,75,75,2.5e-09,400000000.0,0.9999999975
76,1.0408584618999157,183773281452.69934,1766619707.3048034,76,76,76,2.5e-09,400000000.0,0.9999999975
77,1.0533300459064776,181052672767.0339,1744972264.2190847,77,77,77,2.5e-09,400000000.0,0.9999999975
78,1.0664360879018204,178348395485.62985,1723218328.4087665,78,78,78,2.5e-09,400000000.0,0.9999999975
79,1.0788623799016932,175664629632.7216,1701388443.313881,79,79,79,2.5e-09,400000000.0,0.9999999975
80,1.0911786709039006,173012210443.81003,1679635183.3776672,80,80,80,2.5e-09,400000000.0,0.9999999975
81,1.1041281289071776,170405248826.33237,1658173518.394791,81,81,81,2.5e-09,400000000.0,0.9999999975
82,1.1164125039067585,167857337540.1513,1637190124.2571292,82,82,82,2.5e-09,400000000.0,0.9999999975
83,1.1284154619061155,165378969853.44672,1616790511.3828666,83,83,83,2.5e-09,400000000.0,0.9999999975
84,1.1416972528968472,162976588037.2023,1597003682.541602,84,84,84,2.5e-09,400000000.0,0.9999999975
85,1.1549565858877031,160652690874.37662,1577814160.8705869,85,85,85,2.5e-09,400000000.0,0.9999999975
86,1.1682979188772151,158406303641.59402,1559187654.5490296,86,86,86,2.5e-09,400000000.0,0.9999999975
87,1.181525584877818,156233474423.90604,1541082417.2080164,87,87,87,2.5e-09,400000000.0,0.9999999975
88,1.1943203348782845,154127740102.11148,1523453357.3146644,88,88,88,2.5e-09,400000000.0,0.9999999975
89,1.2072514188766945,152080604904.68362,1506251121.7343104,89,89,89,2.5e-09,400000000.0,0.9999999975
90,1.2198511688766303,150082172393.15924,1489413842.032243,90,90,90,2.5e-09,400000000.0,0.9999999975
91,1.2331612938723993,148122172345.86432,1472856937.7788422,91,91,91,2.5e-09,400000000.0,0.9999999975
92,1.245936335864826,146191524028.9496,1456476367.9845243,92,92,92,2.5e-09,400000000.0,0.9999999975
93,1.2581973358610412,144284180416.092,1440176646.2902715,93,93,93,2.5e-09,400000000.0,0.9999999975
94,1.2714475858665537,142398546015.3087,1423914420.739332,94,94,94,2.5e-09,400000000.0,0.9999999975
95,1.2841687528707553,140537683295.72464,1407729517.0855978,95,95,95,2.5e-09,400000000.0,0.9999999975
96,1.2967432118748548,138708006795.08725,1391738169.5046213,96,96,96,2.5e-09,400000000.0,0.9999999975
97,1.309119878875208,136916932375.20125,1376086787.7640998,97,97,97,2.5e-09,400000000.0,0.9999999975
98,1.3214245458657388,135170493977.35597,1360890219.879409,98,98,98,2.5e-09,400000000.0,0.9999999975
99,1.334621378875454,133471913443.36769,1346189110.2858477,99,99,99,2.5e-09,400000000.0,0.9999999975
100,1.3514742538827704,131821524963.96935,1331949965.1334376,100,100,100,2.5e-09,400000000.0,0.9999999975
101,1.3656692538934294,130217686158.59024,1318103097.9996266,101,101,101,2.5e-09,400000000.0,0.9999999975
102,1.3787530038971454,128657880309.00906,1304587080.1278677,102,102,102,2.5e-09,400000000.0,0.9999999975
103,1.3916550038993591,127139401553.207,1291368514.5117173,103,103,103,2.5e-09,400000000.0,0.9999999975
104,1.4044126708904514,125659549955.20607,1278433386.2040138,104,104,104,2.5e-09,400000000.0,0.9999999975
105,1.4161013378907228,124215618065.06892,1265770382.4053729,105,105,105,2.5e-09,400000000.0,0.9999999975
106,1.4300573379005073,122804909877.04796,1253363847.8307984,106,106,106,2.5e-09,400000000.0,0.9999999975
107,1.442792920905049,121424827674.37517,1241196121.5017545,107,107,107,2.5e-09,400000000.0,0.9999999975
108,1.457405045905034,120072970192.43605,1229250386.935542,108,108,108,2.5e-09,400000000.0,0.9999999975
109,1.469889378917287,118747225205.10117,1217510490.1478405,109,109,109,2.5e-09,400000000.0,0.9999999975
110,1.482420462925802,117445875141.2783,1205960927.7119858,110,110,110,2.5e-09,400000000.0,0.9999999975
111,1.4945343379222322,116167700208.21881,1194589998.606515,111,111,111,2.5e-09,400000000.0,0.9999999975
112,1.5073477549303789,114912010980.26994,1183394557.9221625,112,112,112,2.5e-09,400000000.0,0.9999999975
113,1.5207798799383454,113678543810.50623,1172382054.1817744,113,113,113,2.5e-09,400000000.0,0.9999999975
114,1.5331938389426796,112467218750.38977,1161567147.1929467,114,114,114,2.5e-09,400000000.0,0.9999999975
115,1.545643963952898,111277840292.20976,1150964175.6708446,115,115,115,2.5e-09,400000000.0,0.9999999975
116,1.5582977559533902,110109856396.67096,1140579707.5362766,116,116,116,2.5e-09,400000000.0,0.9999999975
117,1.570752672952949,108962257008.4561,1130409350.2455528,117,117,117,2.5e-09,400000000.0,0.9999999975
118,1.5833086729544448,107833615932.4611,1120439735.4208899,118,118,118,2.5e-09,400000000.0,0.9999999975
119,1.5958453819621354,106722221125.46915,1110652414.6680524,119,119,119,2.5e-09,400000000.0,0.9999999975
120,1.6091461319592781,105626244958.26213,1101025438.3133721,120,120,120,2.5e-09,400000000.0,0.9999999975
121,1.6220970909489552,104543957739.17995,1091532284.1741166,121,121,121,2.5e-09,400000000.0,0.9999999975
122,1.634799340958125,103474009682.50096,1082142753.1547868,122,122,122,2.5e-09,400000000.0,0.9999999975
123,1.647594465961447,102415748492.15143,1072830434.7956759,123,123,123,2.5e-09,400000000.0,0.9999999975
124,1.6608668409608072,101369444740.5941,1063584897.3756597,124,124,124,2.5e-09,400000000.0,0.9999999975
125,1.673985132962116,100336272215.5016,1054420055.7932695,125,125,125,2.5e-09,400000000.0,0.9999999975
126,1.6867780499596847,99317992035.28563,1045370978.7242243,126,126,126,2.5e-09,400000000.0,0.9999999975
127,1.6990974659711355,98316453049.69997,1036479491.2805591,127,127,127,2.5e-09,400000000.0,0.9999999975
128,1.7112593409692636,97333125208.74078,1027776482.1514598,128,128,128,2.5e-09,400000000.0,0.9999999975
129,1.7247571319749113,96368862275.92157,1019270214.6055132,129,129,129,2.5e-09,400000000.0,0.9999999975
130,1.7373090909677558,95423968581.76378,1010946245.2459213,130,130,130,2.5e-09,400000000.0,0.9999999975
131,1.749579631970846,94498488616.11708,1002778876.3815812,131,131,131,2.5e-09,400000000.0,0.9999999975
132,1.7613908819766948,93592522894.32475,994748175.1682128,132,132,132,2.5e-09,400000000.0,0.9999999975
133,1.7747078819811577,92706362492.59743,986852815.4017628,133,133,133,2.5e-09,400000000.0,0.9999999975
134,1.7872287149948534,91840346038.32533,979110580.2645917,134,134,134,2.5e-09,400000000.0,0.9999999975
135,1.7997065069939708,90994518686.71667,971545695.9794055,135,135,135,2.5e-09,400000000.0,0.9999999975
136,1.8129582989931805,90168303451.00653,964170694.5183483,136,136,136,2.5e-09,400000000.0,0.9999999975
137,1.8255694649851648,89360396512.43503,956974076.6760122,137,137,137,2.5e-09,400000000.0,0.9999999975
138,1.8386405899800593,88568971396.08035,949921188.1970817,138,138,138,2.5e-09,400000000.0,0.9999999975
139,1.8509927569830325,87792105201.80884,942967443.7628354,139,139,139,2.5e-09,400000000.0,0.9999999975
140,1.8636236319725867,87028226494.54477,936076058.9132829,140,140,140,2.5e-09,400000000.0,0.9999999975
141,1.8764615899708588,86276385320.75491,929230944.9659139,141,141,141,2.5e-09,400000000.0,0.9999999975
142,1.8890115069807507,85536243362.0086,922439420.1006324,142,142,142,2.5e-09,400000000.0,0.9999999975
143,1.9011150479782373,84807809290.55263,915725270.9726367,143,143,143,2.5e-09,400000000.0,0.9999999975
144,1.9137375059654005,84091037164.8532,909116496.1592549,144,144,144,2.5e-09,400000000.0,0.9999999975
145,1.9264765059633646,83385438786.94508,902632703.6248007,145,145,145,2.5e-09,400000000.0,0.9999999975
146,1.9386521309643285,82689841394.83067,896276100.0027032,146,146,146,2.5e-09,400000000.0,0.9999999975
147,1.9523990889720153,82002366765.48824,890028535.0627937,147,147,147,2.5e-09,400000000.0,0.9999999975
148,1.9646420059725642,81320635198.30281,883855157.9230802,148,148,148,2.5e-09,400000000.0,0.9999999975
149,1.9775240059680073,80642130515.18454,877713023.9347957,149,149,149,2.5e-09,400000000.0,0.9999999975
150,1.989672838972183,79964622299.43929,871561390.1320051,150,150,150,2.5e-09,400000000.0,0.9999999975
151,2.0013165889686206,79286539632.66931,865370300.9880123,151,151,151,2.5e-09,400000000.0,0.9999999975
152,2.013796504965285,78607220343.19951,859125335.508116,152,152,152,2.5e-09,400000000.0,0.9999999975
153,2.0267333379597403,77927003466.44612,852828261.3815391,153,153,153,2.5e-09,400000000.0,0.9999999975
154,2.038848212963785,77247171040.91228,846494853.0494121,154,154,154,2.5e-09,400000000.0,0.9999999975
155,2.051191045975429,76569767097.75668,840151599.1344056,155,155,155,2.5e-09,400000000.0,0.9999999975
156,2.0643210049747722,75897327387.60995,833832381.6222267,156,156,156,2.5e-09,400000000.0,0.9999999975
157,2.0775969219685066,75232553038.89844,827575033.2798225,157,157,157,2.5e-09,400000000.0,0.9999999975
158,2.090562337965821,74577966104.63179,821416914.0994251,158,158,158,2.5e-09,400000000.0,0.9999999975
159,2.1027084209636087,73935597602.67513,815389064.9294835,159,159,159,2.5e-09,400000000.0,0.9999999975
160,2.1149737959640333,73306769106.21579,809510020.9172997,160,160,160,2.5e-09,400000000.0,0.9999999975
161,2.128373961968464,72692020465.67554,803781843.7070378,161,161,161,2.5e-09,400000000.0,0.9999999975
162,2.140630670968676,72091200092.93239,798190891.4018564,162,162,162,2.5e-09,400000000.0,0.9999999975
163,2.1533452959702117,71503681062.01564,792713815.5186875,163,163,163,2.5e-09,400000000.0,0.9999999975
164,2.166493045981042,70928622794.28667,787326430.2678254,164,164,164,2.5e-09,400000000.0,0.9999999975
165,2.1795075459813233,70365189258.25371,782011458.2639053,165,165,165,2.5e-09,400000000.0,0.9999999975
166,2.1924117549788207,69812665369.85951,776761896.726762,166,166,166,2.5e-09,400000000.0,0.9999999975
167,2.2054371719859773,69270465253.17459,771579286.3176347,167,167,167,2.5e-09,400000000.0,0.9999999975
168,2.2185400469752494,68738070766.52272,766468802.7657806,168,168,168,2.5e-09,400000000.0,0.9999999975
169,2.2308247549808584,68214955428.963776,761434348.9799008,169,169,169,2.5e-09,400000000.0,0.9999999975
170,2.243064879978192,67700534617.446625,756476188.5763062,170,170,170,2.5e-09,400000000.0,0.9999999975
171,2.2566180049761897,67194151998.83727,751591607.8106933,171,171,171,2.5e-09,400000000.0,0.9999999975
172,2.2694443379732547,66695087266.727295,746776919.1058177,172,172,172,2.5e-09,400000000.0,0.9999999975
173,2.2820274629775668,66202567626.76207,742028400.6753156,173,173,173,2.5e-09,400000000.0,0.9999999975
174,2.2940982549771434,65715782601.05202,737341134.154092,174,174,174,2.5e-09,400000000.0,0.9999999975
175,2.30677708798612,65233919038.43597,732707004.7590349,175,175,175,2.5e-09,400000000.0,0.9999999975
176,2.3183317969815107,64756231245.70318,728114318.403191,176,176,176,2.5e-09,400000000.0,0.9999999975
177,2.3312897549767513,64282137806.11093,723550512.6641452,177,177,177,2.5e-09,400000000.0,0.9999999975
178,2.3447929639805807,63811308921.16881,719007065.167337,178,178,178,2.5e-09,400000000.0,0.9999999975
179,2.358005088986829,63343698528.714676,714483709.3236653,179,179,179,2.5e-09,400000000.0,0.9999999975
180,2.3706843389954884,62879495459.890884,709988932.9099318,180,180,180,2.5e-09,400000000.0,0.9999999975
181,2.383644713991089,62419008915.41995,705535771.3317865,181,181,181,2.5e-09,400000000.0,0.9999999975
182,2.3964926729822764,61962540779.406876,701134944.8539222,182,182,182,2.5e-09,400000000.0,0.9999999975
183,2.409737839974696,61510305592.153435,696789332.8590999,183,183,183,2.5e-09,400000000.0,0.9999999975
184,2.422101172967814,61062431156.14337,692493111.1337478,184,184,184,2.5e-09,400000000.0,0.9999999975
185,2.4340027979633305,60619025726.22079,688235980.4298625,185,185,185,2.5e-09,400000000.0,0.9999999975
186,2.446324881966575,60180260833.66821,684009820.7459944,186,186,186,2.5e-09,400000000.0,0.9999999975
187,2.459018131965422,59746413266.50507,679813855.9873334,187,187,187,2.5e-09,400000000.0,0.9999999975
188,2.4716663399594836,59317835985.66944,675655577.1059088,188,188,188,2.5e-09,400000000.0,0.9999999975
189,2.4844828399654943,58894867972.31114,671547224.2625418,189,189,189,2.5e-09,400000000.0,0.9999999975
190,2.497288464976009,58477724319.54363,667499928.3975011,190,190,190,2.5e-09,400000000.0,0.9999999975
191,2.5097063399734907,58066415789.69993,663518493.4472927,191,191,191,2.5e-09,400000000.0,0.9999999975
192,2.5218158819770906,57660731249.3247,659599103.1436328,192,192,192,2.5e-09,400000000.0,0.9999999975
193,2.5347633409837727,57260287760.50819,655730641.1891774,193,193,193,2.5e-09,400000000.0,0.9999999975
194,2.5477260489860782,56864625916.91022,651898739.223104,194,194,194,2.5e-09,400000000.0,0.9999999975
195,2.560744131988031,56473312920.59818,648090736.1947385,195,195,195,2.5e-09,400000000.0,0.9999999975
196,2.573367173987208,56086016817.877464,644299627.0856254,196,196,196,2.5e-09,400000000.0,0.9999999975
197,2.5865533409960335,55702529711.99579,640525665.5217173,197,197,197,2.5e-09,400000000.0,0.9999999975
198,2.5990163409878733,55322738778.65314,636775259.9863043,198,198,198,2.5e-09,400000000.0,0.9999999975
199,2.612106506989221,54946563259.14451,633057793.1470768,199,199,199,2.5e-09,400000000.0,0.9999999975
200,2.6246568399801617,54573886597.226494,629381662.8305863,200,200,200,2.5e-09,400000000.0,0.9999999975
201,2.6376940899790497,54204512500.36405,625750994.896439,201,201,201,2.5e-09,400000000.0,0.9999999975
202,2.6517762979783583,53838163248.16995,622164103.8149514,202,202,202,2.5e-09,400000000.0,0.9999999975
203,2.6643976319901412,53474522791.52975,618614054.2690966,203,203,203,2.5e-09,400000000.0,0.9999999975
204,2.677373964994331,53113312186.3448,615090921.1715392,204,204,204,2.5e-09,400000000.0,0.9999999975
205,2.6895423819951247,52754375541.125145,611584873.7085623,205,205,205,2.5e-09,400000000.0,0.9999999975
206,2.701715424002032,52397752699.74167,608089151.0907067,206,206,206,2.5e-09,400000000.0,0.9999999975
207,2.7144327580026584,52043719173.08562,604602211.0036958,207,207,207,2.5e-09,400000000.0,0.9999999975
208,2.726464549996308,51692782180.28735,601128573.1380187,208,208,208,2.5e-09,400000000.0,0.9999999975
209,2.7393909660022473,51345632382.51462,597678091.5634143,209,209,209,2.5e-09,400000000.0,0.9999999975
210,2.752073633004329,51003062327.76483,594263740.2463953,210,210,210,2.5e-09,400000000.0,0.9999999975
211,2.7648212160129333,50665871596.56381,590898574.3076776,211,211,211,2.5e-09,400000000.0,0.9999999975
212,2.777706966007827,50334780787.8325,587593047.0181865,212,212,212,2.5e-09,400000000.0,0.9999999975
213,2.78970875700179,50010369526.65093,584353802.2069333,213,213,213,2.5e-09,400000000.0,0.9999999975
214,2.802829965003184,49693040755.42928,581184224.3061576,214,214,214,2.5e-09,400000000.0,0.9999999975
215,2.815745881991461,49383002550.90174,578085899.3319172,215,215,215,2.5e-09,400000000.0,0.9999999975
216,2.8290468819905072,49080256705.4923,575059591.7716122,216,216,216,2.5e-09,400000000.0,0.9999999975
217,2.84159092399932,48784590808.452835,572104866.0531338,217,217,217,2.5e-09,400000000.0,0.9999999975
218,2.8540299650048837,48495580644.533104,569218690.3280325,218,218,218,2.5e-09,400000000.0,0.9999999975
219,2.8668323820020305,48212613549.531685,566394281.5192947,219,219,219,2.5e-09,400000000.0,0.9999999975
220,2.880212924006628,47934937263.950066,563621358.9407989,220,220,220,2.5e-09,400000000.0,0.9999999975
221,2.8934120910125785,47661726987.452324,560887992.2756029,221,221,221,2.5e-09,400000000.0,0.9999999975
222,2.9067396330210613,47392154054.7887,558183158.151562,222,222,222,2.5e-09,400000000.0,0.9999999975
223,2.919175550021464,47125438916.43815,555498715.4149238,223,223,223,2.5e-09,400000000.0,0.9999999975
224,2.9316907160100527,46860878887.17709,552829923.5759192,224,224,224,2.5e-09,400000000.0,0.9999999975
225,2.9472657990118023,46597852549.99719,550174443.6321862,225,225,225,2.5e-09,400000000.0,0.9999999975
226,2.96016367401171,46335811980.987724,547530441.2101088,226,226,226,2.5e-09,400000000.0,0.9999999975
227,2.9734472570125945,46074277557.341576,544894686.8246969,227,227,227,2.5e-09,400000000.0,0.9999999975
228,2.9856429650244536,45812847509.72043,542261450.8573037,228,228,228,2.5e-09,400000000.0,0.9999999975
229,3.0011553400254343,45551227143.3759,539622681.0677419,229,229,229,2.5e-09,400000000.0,0.9999999975
230,3.01510588201927,45289273275.613205,536969549.070865,230,230,230,2.5e-09,400000000.0,0.9999999975
231,3.0283446730172727,45027040756.77748,534295016.1458923,231,231,231,2.5e-09,400000000.0,0.9999999975
232,3.0415291730168974,44764812844.93703,531596665.65339315,232,232,232,2.5e-09,400000000.0,0.9999999975
233,3.054002256016247,44503098013.13384,528878812.8218966,233,233,233,2.5e-09,400000000.0,0.9999999975
234,3.066601131024072,44242583203.92021,526152984.86632556,234,234,234,2.5e-09,400000000.0,0.9999999975
235,3.079916590024368,43984045894.629196,523436319.38365316,235,235,235,2.5e-09,400000000.0,0.9999999975
236,3.0925240900251083,43728240625.349625,520748134.11475956,236,236,236,2.5e-09,400000000.0,0.9999999975
237,3.1061681320134085,43475785033.516075,518105606.6717509,237,237,237,2.5e-09,400000000.0,0.9999999975
238,3.119454924017191,43227072252.657135,515519877.6095236,238,238,238,2.5e-09,400000000.0,0.9999999975
239,3.131898549021571,42982229842.79753,512993790.9866484,239,239,239,2.5e-09,400000000.0,0.9999999975
240,3.144428882020293,42741132410.288994,510521954.90692776,240,240,240,2.5e-09,400000000.0,0.9999999975
241,3.1577487570175435,42503460086.12417,508093045.08739245,241,241,241,2.5e-09,400000000.0,0.9999999975
242,3.1713814650138374,42268782948.44362,505693545.1851259,242,242,242,2.5e-09,400000000.0,0.9999999975
243,3.1841119230084587,42036646177.39568,503311645.5564706,243,243,243,2.5e-09,400000000.0,0.9999999975
244,3.1967675480118487,41806633929.76427,500939974.57205194,244,244,244,2.5e-09,400000000.0,0.9999999975
245,3.2092140480090166,41578400412.94858,498576286.92944026,245,245,245,2.5e-09,400000000.0,0.9999999975
246,3.2210222560097463,41351670303.393456,496222075.00667393,246,246,246,2.5e-09,400000000.0,0.9999999975
247,3.233594131015707,41126221785.42663,493879959.0138896,247,247,247,2.5e-09,400000000.0,0.9999999975
248,3.2464381730242167,40901869417.612076,491551191.9373582,248,248,248,2.5e-09,400000000.0,0.9999999975
249,3.2596589230233803,40678459711.64619,489234413.2487071,249,249,249,2.5e-09,400000000.0,0.9999999975
250,3.2725328400119906,40455882851.81488,486926047.06945103,250,250,250,2.5e-09,400000000.0,0.9999999975
251,3.2848792980075814,40234094574.177185,484621939.348039,251,251,251,2.5e-09,400000000.0,0.9999999975
252,3.2975100060139084,40013136944.61303,482319391.98003995,252,252,252,2.5e-09,400000000.0,0.9999999975
253,3.3103371310135117,39793146833.3624,480018764.5537485,253,253,253,2.5e-09,400000000.0,0.9999999975
254,3.323603548007668,39574345163.46083,477724082.5961704,254,254,254,2.5e-09,400000000.0,0.9999999975
255,3.3373134230059804,39357006564.47168,475442428.7203301,255,255,255,2.5e-09,400000000.0,0.9999999975
256,3.3500574229983613,39141415870.25202,473182260.43945146,256,256,256,2.5e-09,400000000.0,0.9999999975
257,3.3628415480052354,38927822828.31688,470951178.11704,257,257,257,2.5e-09,400000000.0,0.9999999975
258,3.3761316729942337,38716407481.195404,468753923.96407294,258,258,258,2.5e-09,400000000.0,0.9999999975
259,3.3883773809939157,38507265173.065285,466591347.71295583,259,259,259,2.5e-09,400000000.0,0.9999999975
260,3.401318921998609,38300413266.72944,464460690.02962106,260,260,260,2.5e-09,400000000.0,0.9999999975
261,3.4162633390078554,38095814285.860466,462356988.8717278,261,261,261,2.5e-09,400000000.0,0.9999999975
