iter,elapsed_time,obj,gradnorm,eval,grad,L,M,iter_inner
160,3.8224169600434834,6462284402.627591,40276797.601392046,0,282,155267279.69412276,9275.547819936071,5
161,3.8490828350477386,6425667767.585018,40015970.02466768,0,284,155267279.69412276,9516.078155449834,6
162,3.8752527520409785,6384285843.321478,39720617.193767644,0,286,155267279.69412276,9748.422031191621,7
163,3.9011559180362383,6338313413.67568,39391647.24357949,0,288,155267279.69412276,9982.774618725258,8
164,3.927527710038703,6287942475.386165,39030011.91867198,0,290,155267279.69412276,10225.391344481117,9
165,3.954768377036089,6233381288.534215,38636697.79885197,0,292,155267279.69412276,10480.303490783952,10
166,3.982384377028211,6174853440.45881,38212721.83319433,0,294,155267279.69412276,10750.153334379498,11
167,4.010780793032609,6112596933.966101,37759132.82031057,0,296,155267279.69412276,11036.623999082403,12
168,4.03707296003995,6046863303.763866,37277020.631758265,0,298,155267279.69412276,11340.668814035958,13
169,4.064589960049489,5977916756.722482,36767535.09826244,0,300,155267279.69412276,11662.63704381898,14
170,4.090655752050225,5906033322.054575,36231916.529529415,0,302,155267279.69412276,12002.34588808406,15
171,4.11721154305269,5831499987.144707,35671539.767373204,0,304,155267279.69412276,12359.126798747406,16
172,4.144113835049211,5754613784.062855,35087973.41049024,0,306,155267279.69412276,12731.863462295654,17
173,4.171344960050192,5675680781.533114,34483055.31029761,0,308,155267279.69412276,13119.033303795659,18
174,4.196869501058245,5595014928.184326,33858984.516710766,0,310,139740551.7247105,1e-16,0
175,4.223463001049822,5586817415.177228,33805530.48254338,0,312,139740551.7247105,9415.133037265063,1
176,4.248496751053608,5574564806.877716,33725573.628811695,0,314,139740551.7247105,10513.103334343605,2
177,4.274543751045712,5558305314.256193,33619287.654522374,0,316,139740551.7247105,11114.086909473634,3
178,4.300172960050986,5538101246.498048,33486860.220081367,0,318,139740551.7247105,11530.748103865053,4
179,4.326170044048922,5514028815.731924,33328488.97383942,0,320,139740551.7247105,11867.448515955031,5
180,4.352449836049345,5486177939.650232,33144377.717156358,0,322,139740551.7247105,12169.041593152395,6
181,4.378580586053431,5454652048.875903,32934733.432571642,0,324,139740551.7247105,12458.054631408188,7
182,4.403849794049165,5419567905.182601,32699765.05410455,0,326,139740551.7247105,12747.066697712984,8
183,4.430086752050556,5381055434.933725,32439685.013499267,0,328,139740551.7247105,13043.644636264464,9
184,4.455409127054736,5339257579.301429,32154714.749689136,0,330,139740551.7247105,13352.572523235556,10
185,4.4801948770618765,5294330158.855925,31845095.51716389,0,332,139740551.7247105,13676.952966991259,11
186,4.506106252069003,5246441745.050026,31511105.96607131,0,334,139740551.7247105,14018.786940784214,12
187,4.531287669058656,5195773524.935736,31153088.082947124,0,336,139740551.7247105,14379.291432360103,13
188,4.55705112706346,5142519138.296533,30771483.160981074,0,338,139740551.7247105,14759.07491270047,14
189,4.583486627059756,5086884458.452058,30366879.48988345,0,340,139740551.7247105,15158.229518327978,15
190,4.608656044059899,5029087279.589116,29940073.38247244,0,342,139740551.7247105,15576.370210295,16
