iter,elapsed_time,obj,gradnorm,eval,grad,L,M,iter_inner
82,1.5712472160957986,20099267.516524456,1927449.3720214537,0,132,6957847.019520001,28.88321862418404,3
83,1.5955067160975887,18781998.18410267,1801835.6908698438,0,134,6957847.019520001,30.46903916640717,4
84,1.6194929241028149,17380667.81173109,1679668.5068529823,0,136,6957847.019520001,31.905773048718093,5
85,1.643987841089256,15937685.763914524,1564127.3865226686,0,138,6957847.019520001,33.21646828055979,6
86,1.668000133096939,14486059.239302281,1455016.5714126944,0,140,6957847.019520001,34.362087465872364,7
87,1.692862133102608,13052640.853980193,1350030.8755867267,0,142,6957847.019520001,35.29823390859697,8
88,1.7158798831078457,11661080.474418217,1246278.1760411467,0,144,6957847.019520001,36.00314026633857,9
89,1.7436987170949578,10333550.47094123,1141528.0537646888,0,146,6957847.019520001,36.48442271993514,10
90,1.7701833830942633,9091029.809276551,1034922.1475264712,0,148,6957847.019520001,36.77188282684529,11
91,1.7933802580955671,7952464.182921691,927170.2711466714,0,150,6957847.019520001,36.9048302623904,12
92,1.8201712170994142,6933376.2703009015,820408.6515331855,0,152,6957847.019520001,36.92057792623745,13
93,1.8439018421049695,6044508.854243111,717906.5018890555,0,154,6957847.019520001,36.92057792623745,14
94,1.8673359671083745,5290930.727179904,623734.3441419075,0,156,6957847.019520001,36.92057792623745,15
95,1.8919699261168716,4671816.719140853,542388.5812623996,0,158,6957847.019520001,36.92057792623745,16
96,1.9167481761105591,4180903.82653312,478211.0177373781,0,160,6957847.019520001,36.92057792623745,17
97,1.9408292181033175,3807470.7164875236,434357.6963059438,0,162,6957847.019520001,36.92057792623745,18
98,1.966257218096871,3537606.7689224244,411435.3475942369,0,164,6957847.019520001,36.92057792623745,19
99,1.9930586760892766,3355528.2462343127,406816.15098154295,0,166,6957847.019520001,36.92057792623745,20
100,2.017451009087381,3244747.962902422,415628.2962736498,0,168,6957847.019520001,36.92057792623745,21
