iter,elapsed_time,obj,gradnorm,eval,grad,L,H,iter_inner
160,5.435804665932665,335.56716931757137,25.298239616179842,0,286,214.74836480000005,0.010925709510162357,19
161,5.4725648319290485,296.14594491168094,24.026411597674304,0,288,214.74836480000005,0.010925709510162357,20
162,5.508340539934579,306.7658806868174,22.97315404367598,0,290,214.74836480000005,0.010925709510162357,21
163,5.543961289935396,260.81472581404034,22.909626738766004,0,292,214.74836480000005,0.010925709510162357,22
164,5.58129824892967,220.010941340707,21.89025817338654,0,294,214.74836480000005,0.010925709510162357,23
165,5.614180790929822,236.95220209702168,20.90963863000612,0,296,214.74836480000005,0.010925709510162357,24
166,5.654330748919165,203.89241105173915,20.878483842164925,0,298,214.74836480000005,0.010925709510162357,25
167,5.688415290918783,163.00987213157765,20.031839076905083,0,300,214.74836480000005,0.010925709510162357,26
168,5.724186040926725,184.64278157274975,18.902979746104663,0,302,214.74836480000005,0.010925709510162357,27
169,5.7592423749301815,164.1837470822341,18.679979845029692,0,304,214.74836480000005,0.010925709510162357,28
170,5.794123040919658,122.52583823838648,14.815410645884194,0,306,214.74836480000005,0.010925709510162357,29
171,5.829458873908152,145.14491154573608,17.13734056001711,0,308,214.74836480000005,0.010925709510162357,30
172,5.867983706906671,135.4224084129343,17.120856718997203,0,310,214.74836480000005,0.010925709510162357,31
173,5.905258289902122,92.46937236798678,14.050496641364274,0,312,214.74836480000005,0.010925709510162357,32
174,5.9402072478987975,113.55282744077782,15.649322391727624,0,314,214.74836480000005,0.010925709510162357,33
175,5.976154955904349,114.11603611000123,15.357834547229228,0,316,214.74836480000005,0.010925709510162357,34
176,6.013557038910221,71.27889469729993,15.042644807042347,0,318,214.74836480000005,0.010925709510162357,35
177,6.050051621918101,89.67449596805977,14.415861883613784,0,320,214.74836480000005,0.010925709510162357,36
178,6.087537329920451,100.05217337021375,14.517578811421135,0,322,214.74836480000005,0.010925709510162357,37
179,6.126971245917957,58.21757198361163,14.476949193707165,0,324,214.74836480000005,0.010925709510162357,38
180,6.163815536929178,71.6790556802896,13.707855407441746,0,326,214.74836480000005,0.010925709510162357,39
181,6.199197203939548,89.62294358275301,13.38925364722384,0,328,214.74836480000005,0.010925709510162357,40
182,6.234462161941337,48.75964816788415,13.34025272240631,0,330,214.74836480000005,0.010925709510162357,41
183,6.271920869941823,55.31627081598359,13.013590619804138,0,332,214.74836480000005,0.010925709510162357,42
184,6.306379328947514,79.38195083586953,13.208205735703197,0,334,214.74836480000005,0.010925709510162357,43
185,6.342020161944674,41.287977828538075,13.449986576496304,0,336,214.74836480000005,0.010925709510162357,44
186,6.380039161944296,41.24359027032121,12.922685175982636,0,338,214.74836480000005,0.010925709510162357,45
187,6.4145990369434,71.15526257974722,12.509625542135387,0,340,214.74836480000005,0.010925709510162357,46
188,6.450912995947874,37.97424115687963,12.502493251880523,0,342,214.74836480000005,0.010925709510162357,47
189,6.489116537937662,31.33271407779968,12.334571856596375,0,344,214.74836480000005,0.010925709510162357,48
190,6.525582995949662,65.2452749256681,12.515152553486061,0,346,214.74836480000005,0.010925709510162357,49
191,6.5619540789484745,37.410616791924284,12.890641844781381,0,348,214.74836480000005,0.010925709510162357,50
192,6.60232066194294,23.383406457049052,12.590731066661784,0,350,214.74836480000005,0.015356104915677914,51
193,6.637937536943355,59.07798956704785,12.150349596077241,0,352,214.74836480000005,0.016833571387313312,52
194,6.6740723709372105,37.61854191289008,12.145891813408733,0,354,214.74836480000005,0.016833571387313312,53
