iter,elapsed_time,obj,gradnorm,eval,grad,L
63,1.5502262939553475,10171.421799536934,178.29436471831292,0,91,175.82797630274607
64,1.5659817529522115,9991.750203990205,176.08076632580998,0,92,158.24517867247147
65,1.5837537109473487,9797.167464313101,173.66855793219975,0,93,142.42066080522432
66,1.600850210947101,9586.996999121086,171.044942277625,0,94,128.1785947247019
67,1.6193634189548902,9360.652915567167,168.19752956063385,0,95,115.3607352522317
68,1.6361435859580524,9117.670029118653,165.11459547314894,0,96,103.82466172700853
69,1.652953043958405,8857.737038345176,161.78544674624894,0,97,93.44219555430769
70,1.6700257529591909,8580.732133680265,158.20083797949758,0,98,84.09797599887692
71,1.6872185449610697,8286.759999166687,154.3534358600118,0,99,75.68817839898922
72,1.7038992529560346,7976.188744710738,150.2383254213422,0,100,68.1193605590903
73,1.7201158359530382,7649.684850528587,145.8535488763864,0,101,61.30742450318127
74,1.736732626959565,7308.243751315377,141.20066201399763,0,102,55.17668205286314
75,1.7543576269672485,6953.213299889347,136.2852937781353,0,103,49.65901384757683
76,1.77211525196617,6586.307135076355,131.11777555696844,0,104,44.69311246281915
77,1.7894425439735642,6209.605824702613,125.7153698597099,0,105,40.22380121653724
78,1.8069733349693706,5825.560629420474,120.13691807508086,0,106,36.201421094883514
79,1.8239219179667998,5437.422404884044,115.32104013794246,0,107,32.581278985395166
80,1.840907834979589,5062.851281867925,135.63550742141743,0,108,29.32315108685565
81,1.891950167977484,4956.27484889327,122.99704682465588,0,111,105.56334391268034
82,1.909170501981862,4848.210333283577,119.85072541671062,0,112,95.0070095214123
83,1.9256521689821966,4735.665697371916,122.99638464458837,0,113,85.50630856927107
84,1.9426931269845227,4622.55401854971,137.63672944183264,0,114,76.95567771234397
85,1.976498501986498,4537.18742432388,104.80598448551324,0,116,138.52021988221915
86,1.9937883769744076,4463.288674479445,100.18194632700622,0,117,124.66819789399725
87,2.0105034599691862,4384.697522988088,98.29511586242687,0,118,112.20137810459752
88,2.027115168966702,4299.904646321309,96.78215055919802,0,119,100.98124029413778
89,2.044277210967266,4208.465559251828,95.31269036102518,0,120,90.883116264724
90,2.0610502529743826,4110.142543178634,93.894437613711,0,121,81.79480463825159
91,2.078666044981219,4004.8848328493486,92.83648421389076,0,122,73.61532417442643
92,2.095070085983025,3893.2427428674973,93.62166465481303,0,123,66.25379175698379
93,2.1116330029908568,3778.9552132950557,104.00842957046356,0,124,59.62841258128541
94,2.1441671689826762,3711.1792248005113,95.44018068578109,0,126,107.33114264631374
95,2.160276252980111,3641.031708244077,92.81861968955685,0,127,96.59802838168237
96,2.1780549199756933,3566.8541586036627,93.3914912204584,0,128,86.93822554351414
97,2.195919919977314,3489.391267072744,99.26872066598929,0,129,78.24440298916272
98,2.214384627979598,3414.4814944969794,119.95303439608057,0,130,70.41996269024645
99,2.250395461989683,3352.5421523055165,89.63451457978933,0,132,126.75593284244361
100,2.269781836992479,3299.4145621755415,83.14930721121043,0,133,114.08033955819926
101,2.287096253989148,3243.7630747578737,80.86434041278655,0,134,102.67230560237934
102,2.3034850459953304,3184.0427536564976,79.78655508752078,0,135,92.4050750421414
103,2.3211667539871996,3119.936631032497,79.7256824419498,0,136,83.16456753792727
104,2.3382871709909523,3051.87062890222,82.19154279073601,0,137,74.84811078413455
105,2.354470586986281,2982.6261478445786,93.7156819233915,0,138,67.36329970572109
106,2.3886557959922357,2936.4949549720777,78.90592607243298,0,140,121.25393947029796
107,2.4083728379919194,2891.594859656859,75.04927656148278,0,141,109.12854552326817
108,2.4264171719842125,2843.850247115982,73.52630016464668,0,142,98.21569097094135
109,2.4457197549781995,2792.497209985867,72.95732989738349,0,143,88.39412187384723
110,2.4628129639750114,2737.4954207814326,73.7553700624604,0,144,79.5547096864625
111,2.482078296976397,2679.7436797655214,78.74080053153043,0,145,71.59923871781625
112,2.5007593799819006,2624.44790768047,98.76312512709922,0,146,64.43931484603462
113,2.5357318799797213,2581.167843027889,78.62898211802651,0,148,115.99076672286232
114,2.553848379975534,2541.5618039961437,73.03840541542475,0,149,104.39169005057609
115,2.571124546971987,2500.2800007686583,71.68810409420465,0,150,93.95252104551848
116,2.587874838965945,2456.632763649077,73.29741146411232,0,151,84.55726894096664
117,2.605859713963582,2411.6031374898166,80.7670774836533,0,152,76.10154204686998
118,2.6395010889682453,2380.062169377907,64.91037287940526,0,154,136.98277568436598
119,2.6574255059676943,2351.037254549092,62.600348367290714,0,155,123.28449811592938
120,2.6741614229686093,2319.875060094129,61.674570732308155,0,156,110.95604830433645
121,2.690777214971604,2286.0255772276096,60.94162908407204,0,157,99.8604434739028
122,2.7079132149665384,2249.269986606577,60.2359947185858,0,158,89.87439912651253
123,2.7245792979665566,2209.4491963136506,59.567832915235456,0,159,80.88695921386127
124,2.7413546729658265,2166.465829912459,59.12305402251745,0,160,72.79826329247516
125,2.7586172149749473,2120.446393790896,59.8091699572354,0,161,65.51843696322764
126,2.776174797982094,2072.7837399664904,66.3660317380391,0,162,58.96659326690488
127,2.793038589981734,2034.2289129648082,102.15124568746451,0,163,53.06993394021439
128,2.8442483809776604,2001.8447092543656,55.186284342861825,0,166,191.0517621847718
129,2.860821046982892,1985.9786268994214,54.77230735157421,0,167,171.94658596629463
130,2.877499463982531,1968.5880694190716,54.416786066140226,0,168,154.75192736966517
131,2.8946705059788655,1949.5217093777633,54.02640584456012,0,169,139.27673463269866
132,2.910896088986192,1928.6476969119565,53.59779866152719,0,170,125.3490611694288
133,2.927077921995078,1905.8304816535458,53.12780407745059,0,171,112.81415505248592
134,2.945714921996114,1880.9322091373563,52.613143346910626,0,172,101.53273954723733
135,2.963762379993568,1853.8146259715381,52.05043660997066,0,173,91.3794655925136
136,2.9808371299877763,1824.3414568283918,51.436237075303815,0,174,82.24151903326224
137,2.9980522129917517,1792.3812963969845,50.767075615834536,0,175,74.01736712993602
138,3.0146813379833475,1757.8110504561064,50.03951662302947,0,176,66.61563041694242
139,3.0317398379847873,1720.5199429604152,49.25022691428932,0,177,59.95406737524818
140,3.048101004984346,1680.4140824281078,48.39606533946689,0,178,53.95866063772336
141,3.0643283799727215,1637.4215609636763,47.4742622031561,0,179,48.562794573951024
142,3.081654670968419,1591.4981975620294,46.48356043029268,0,180,43.70651511655592
143,3.0983595039579086,1542.636834651073,45.44012090245059,0,181,39.33586360490033
144,3.1156923789530993,1490.9394689087355,44.682351034477186,0,182,35.4022772444103
145,3.133501420947141,1438.2124914230035,51.58042400378285,0,183,31.862049519969272
146,3.167255337946699,1416.8576299445203,75.36193312975523,0,185,57.35168913594469
147,3.217355503948056,1399.6326013903297,42.815480477657,0,188,206.46608088940087
148,3.234262253943598,1390.88935002565,42.05164628980427,0,189,185.8194728004608
149,3.251024045952363,1381.3971339083528,41.83778826002707,0,190,167.23752552041472
150,3.267418295959942,1370.9600522371074,41.60232211978856,0,191,150.51377296837325
151,3.2851546709571267,1359.4969263781552,41.34314723993017,0,192,135.46239567153592
152,3.3025352959521115,1346.922512464778,41.05816349449547,0,193,121.91615610438232
153,3.321378462947905,1333.1479521402568,40.74515020807083,0,194,109.72454049394409
154,3.339742337950156,1318.081448345327,40.40177320900623,0,195,98.75208644454969
155,3.357409045944223,1301.6291754358977,40.02559720073336,0,196,88.87687780009472
156,3.374489295951207,1283.696459431954,39.614103409937194,0,197,79.98919002008525
157,3.3920137959503336,1264.189263825071,39.16471338286227,0,198,71.99027101807673
158,3.408459003956523,1243.0160134708772,38.67481984889232,0,199,64.79124391626905
159,3.4264654199650977,1220.089783036164,38.14182555460979,0,200,58.31211952464215
160,3.444882586976746,1195.3308664360288,37.56319097018728,0,201,52.480907572177934
161,3.4617508789815474,1168.6697289162275,36.93649243869092,0,202,47.23281681496014
162,3.478576419976889,1140.050325010976,36.259503831491024,0,203,42.50953513346413
163,3.496455044965842,1109.43377324211,35.53051325386037,0,204,38.25858162011772
164,3.513515752958483,1076.8030677934455,34.75334340638091,0,205,34.43272345810595
165,3.5300775439536665,1042.188455678035,34.065793550731996,0,206,30.989451112295352
166,3.546130168964737,1006.3619675066441,37.68073986217409,0,207,27.890506001065816
167,3.5809100439655595,991.8128074338359,57.920794302725305,0,209,50.20291080191847
168,3.6291540019592503,980.8909276444182,32.41106184551617,0,212,180.7304788869065
169,3.6462020019680494,975.0921357867376,32.264105365804625,0,213,162.65743099821586
170,3.662994126963895,968.7080475013438,32.106018849854316,0,214,146.39168789839428
171,3.6798907519696513,961.68579794955,31.931866795084726,0,215,131.75251910855485
172,3.6972665849752957,953.9699626133149,31.74012841139092,0,216,118.57726719769937
173,3.715201459970558,945.5021818919681,31.52923206363162,0,217,106.71954047792944
174,3.7326965849642875,936.2214401003384,31.297514403738724,0,218,96.0475864301365
175,3.750699084965163,926.0644809075638,31.043223652873277,0,219,86.44282778712285
176,3.76752866897732,914.9663765212342,30.764527763951413,0,220,77.79854500841057
177,3.785281877979287,902.8612750952611,30.45952655871895,0,221,70.01869050756952
178,3.802608210971812,889.6833511902373,30.126268662674956,0,222,63.016821456812565
179,3.819044668969582,875.3679829812459,29.76277593294749,0,223,56.71513931113131
180,3.8368235439702403,859.853178941885,29.36709455976675,0,224,51.04362538001818
181,3.8549491269659484,843.0812973981806,28.93758116968208,0,225,45.93926284201636
182,3.871895501972176,825.0014711592283,28.47635139887323,0,226,41.345336557814726
183,3.8902240849711234,805.5798134738561,28.047584719462066,0,227,37.21080290203325
184,3.9067363769718213,784.9726630723007,29.003093361057427,0,228,33.489722611829926
185,3.9226823349745246,768.1510850800975,54.74468206989657,0,229,30.140750350646933
186,3.992628126972704,759.6945309217436,27.81948338904027,0,233,217.01340252465792
187,4.0109568769839825,756.2580114216528,26.67914037241283,0,234,195.31206227219212
188,4.028389126993716,752.6209302303924,26.57837090658382,0,235,175.78085604497292
189,4.044699293983285,748.6102691748658,26.472148828621577,0,236,158.20277044047563
190,4.062535293982364,744.1904836202651,26.354926602660658,0,237,142.38249339642806
191,4.080119668986299,739.3241712077241,26.22565181484362,0,238,128.14424405678525
192,4.103967751987511,733.9714866081937,26.083200397264687,0,239,115.32981965110673
193,4.1251647519820835,728.0902095547045,25.92636953200906,0,240,103.79683768599607
194,4.143829126987839,721.6358808558051,25.753878013771157,0,241,93.41715391739646
195,4.16221750198747,714.5620206376688,25.564368428440254,0,242,84.07543852565682
196,4.1804480439896,706.8204454389415,25.35641145435575,0,243,75.66789467309114
197,4.198288210987812,698.3617021091186,25.12851274461986,0,244,68.10110520578203
198,4.216157543996815,689.1356372736827,24.87912290149273,0,245,61.290994685203835
199,4.23382504399342,679.092121165131,24.606651107574745,0,246,55.161895216683455
200,4.250572960998397,668.181943568584,24.309483196163207,0,247,49.64570569501511
201,4.267469751997851,656.3578973252563,23.98600730759981,0,248,44.6811351255136
202,4.285384793998674,643.5760645255803,23.634686490325368,0,249,40.21302161296224
203,4.303390877990751,629.797391976158,23.25490639611669,0,250,36.19171945166602
204,4.321911794992047,614.9914786940346,22.865806293355217,0,251,32.57254750649942
205,4.340419294981984,599.199111017562,23.04818676668257,0,252,29.315292755849477
206,4.358775169981527,584.7459013019844,38.93026950715329,0,253,26.38376348026453
207,4.432897544989828,579.9260125575004,21.892590306305323,0,257,189.96309705790463
208,4.449315544989076,577.4114379432483,21.786025878637396,0,258,170.96678735211418
209,4.466461628995603,574.6403116578417,21.707302689323264,0,259,153.87010861690277
210,4.483036670993897,571.5840669883298,21.620534054767116,0,260,138.4830977552125
211,4.5000108370004455,568.2160614165041,21.52478130058182,0,261,124.63478797969125
212,4.516640670000925,564.5077940309633,21.419186533880314,0,262,112.17130918172214
213,4.534267920011189,560.4289018911174,21.30283222755913,0,263,100.95417826354992
214,4.551765378011623,555.9472119294946,21.17473689062828,0,264,90.85876043719493
215,4.568889419999323,551.0288443392741,21.03385525597661,0,265,81.77288439347544
216,4.586725462009781,545.6383785360133,20.879080085856582,0,266,73.5955959541279
217,4.603312504012138,539.7390943284965,20.70924579517963,0,267,66.23603635871511
218,4.620915421008249,533.2933019728615,20.5231345939045,0,268,59.6124327228436
219,4.637165421008831,526.262775650116,20.319488398196246,0,269,53.651189450559244
220,4.653933087000041,518.6093074432083,20.097055534146108,0,270,48.28607050550332
221,4.670748378994176,510.29543029571533,19.855032897438175,0,271,43.457463454952986
222,4.6872179210040485,501.2858671452472,19.59958645316478,0,272,39.111717109457686
223,4.703720463003265,491.56041329234426,19.468745442993516,0,273,35.20054539851192
224,4.719829505003872,481.4024341558518,22.490480877620936,0,274,31.68049085866073
225,4.752799214009428,477.1074409523539,32.500855225126706,0,276,57.02488354558931
226,4.8043434230057755,473.8464528078705,19.0069257312788,0,279,205.28958076412152
227,4.820988173014484,472.1098408557598,18.726652160006832,0,280,184.76062268770937
228,4.838173340001958,470.2146480446062,18.67005964392105,0,281,166.28456041893844
229,4.855514465001761,468.1219264388375,18.607541694448457,0,282,149.6561043770446
230,4.873096298004384,465.81264725414235,18.538471997378235,0,283,134.69049393934014
231,4.889907297998434,463.26630772675816,18.46221078048647,0,284,121.22144454540613
232,4.906591880993801,460.4608958419189,18.37806687461257,0,285,109.09930009086551
233,4.923803714002133,457.3728799441739,18.285295730548295,0,286,98.18937008177896
234,4.941061796998838,453.9772263464504,18.18309830160612,0,287,88.37043307360106
235,4.957720005011652,450.2474523336083,18.07062071814792,0,288,79.53338976624096
236,4.9753329640079755,446.15572305443914,17.94695497170025,0,289,71.58005078961686
237,4.992335380011355,441.6730018457638,17.811140869975556,0,290,64.42204571065518
238,5.01018796300923,436.7692644765915,17.662169563040635,0,291,57.97984113958967
239,5.028053671005182,431.41378853454535,17.498989001884468,0,292,52.1818570256307
240,5.0452017550123855,425.5755295777792,17.320512005677415,0,293,46.96367132306763
241,5.062529797010939,419.22359585204924,17.125631563046156,0,294,42.26730419076087
242,5.07944183901418,412.3278379937252,16.913314679895162,0,295,38.040573771684784
243,5.096115922002355,404.8596849226757,16.68427078893809,0,296,34.23651639451631
244,5.112586172006559,396.79644532708346,16.483909451015602,0,297,30.812864755064677
245,5.129551089004963,388.2354024312403,17.747334182033526,0,298,27.73157827955821
246,5.163909130002139,384.35057158539615,25.200098302213963,0,300,49.91684090320478
247,5.214836797007592,382.1334108808737,15.97466594808246,0,303,179.7006272515372
248,5.231354922012542,380.7155564313371,15.927629764945872,0,304,161.7305645263835
249,5.24837825501163,379.1493994878402,15.878242997139877,0,305,145.55750807374514
250,5.264015630018548,377.4202867487616,15.823696672424523,0,306,131.00175726637062
251,5.280770797020523,375.51258362206386,15.763445346824865,0,307,117.90158153973356
252,5.298092964017997,373.40945901059354,15.696932547371667,0,308,106.1114233857602
253,5.315972922020592,371.0928610103481,15.623558945615281,0,309,95.50028104718419
254,5.332719630023348,368.5435134677161,15.54267968904214,0,310,85.95025294246577
255,5.348957047026488,365.7409365697776,15.453603507460826,0,311,77.3552276482192
256,5.371211922014481,362.66349757225635,15.355592681256786,0,312,69.61970488339728
257,5.388138797003194,359.28849873033556,15.247864203847215,0,313,62.65773439505755
258,5.4047566300141625,355.59231043642086,15.129593997904152,0,314,56.391960955551795
259,5.421325630013598,351.55055927833655,14.999939421837333,0,315,50.75276485999662
260,5.437748297015787,347.13839246952693,14.858249444964361,0,316,45.67748837399696
261,5.454935422021663,342.3310003958819,14.70685105488931,0,317,41.10973953659726
262,5.4722857550223125,337.1074326883462,14.598658976571805,0,318,36.99876558293754
263,5.489961214028881,331.5246056479575,15.622516520631313,0,319,33.298889024643785
264,5.5064103390323,327.7249325213379,34.43369979469496,0,320,29.969000122179406
265,5.573272089022794,324.51563732298666,14.941490986847343,0,324,215.77680087969173
266,5.5903695480228635,323.5338884966957,14.093484304199032,0,325,194.19912079172258
267,5.607284131023334,322.512549412617,14.056780038919754,0,326,174.77920871255031
268,5.624468965019332,321.3835122123066,14.019687287943826,0,327,157.30128784129528
269,5.64181529902271,320.13581760254834,13.978664315481803,0,328,141.57115905716574
270,5.658420383013436,318.75781134319317,13.933310233277444,0,329,127.41404315144918
271,5.675403425018885,317.2368812399567,13.883194885178375,0,330,114.67263883630426
272,5.6933722580142785,315.55942132611494,13.827851738664748,0,331,103.20537495267384
273,5.709895592008252,313.7108063901585,13.766776122349286,0,332,92.88483745740645
274,5.726221550008631,311.6753799625967,13.69942385188567,0,333,83.5963537116658
275,5.74241942500521,309.4364598668762,13.625210265051374,0,334,75.23671834049922
276,5.75859771600517,306.9763661419605,13.543509798323587,0,335,67.7130465064493
277,5.775483007004368,304.27647686926525,13.45365626874934,0,336,60.94174185580437
278,5.7934912990021985,301.3173181576715,13.35494407207432,0,337,54.84756767022394
279,5.809743382007582,298.0786952210999,13.246630744769217,0,338,49.36281090320155
280,5.826007632014807,294.53987219389614,13.127943915650695,0,339,44.4265298128814
281,5.8422740070091095,290.6798111580973,12.998134682176442,0,340,39.98387683159326
282,5.858917007004493,286.47752790985885,12.857364129839574,0,341,35.985489148433935
283,5.876338924004813,281.913739037455,12.727077134552548,0,342,32.38694023359054
284,5.8929194240045035,277.0083588807281,13.23065829466058,0,343,29.14824621023149
285,5.90993346599862,273.18420630570836,28.079826387882655,0,344,26.233421589208344
286,5.977306549000787,270.8903357066898,12.356586717816448,0,348,188.88063544230008
287,5.994816758000525,270.08506353307814,12.297815981820698,0,349,169.99257189807008
288,6.010711798997363,269.19651743699933,12.267149124115948,0,350,152.99331470826309
289,6.0277847580000525,268.21428015210836,12.233387371369142,0,351,137.69398323743678
290,6.04516475800483,267.1290669318456,12.196055526023237,0,352,123.92458491369311
291,6.060768841998652,265.930821704256,12.154791682837063,0,353,111.5321264223238
292,6.078146466999897,264.6086752522637,12.109207135825798,0,354,100.37891378009142
293,6.095951466995757,263.15091842895777,12.058881004330615,0,355,90.34102240208229
294,6.114175009002793,261.54498504136495,12.003358627971016,0,356,81.30692016187406
295,6.131453508991399,259.77744730668417,11.94215049459935,0,357,73.17622814568665
296,6.147502633990371,257.83402753727955,11.874731672474342,0,358,65.85860533111799
297,6.1643762169987895,255.69963033590992,11.800542289744921,0,359,59.27274479800619
298,6.181065800992656,253.35840037339443,11.718992808525122,0,360,53.34547031820557
299,6.197325134984567,250.79381328806485,11.629510842346898,0,361,48.010923286385015
300,6.214463634998538,247.98883194528702,11.532093186704206,0,362,43.20983095774651
301,6.231968344000052,244.92654784338876,11.435717747653536,0,363,38.88884786197186
302,6.249087176998728,241.59949885790718,11.519782124576057,0,364,34.99996307577467
303,6.265977467992343,238.23180862219027,15.38119950997521,0,365,31.499966768197208
304,6.316389300991432,237.06745347610885,12.854445894281858,0,368,113.39988036550994
305,6.3335908010049025,235.93561462925652,12.19106241832532,0,369,102.05989232895895
306,6.352454759005923,234.72784044515453,12.1179518772334,0,370,91.85390309606306
307,6.369211968005402,233.4259464321893,12.522360263184712,0,371,82.66851278645676
308,6.386674718014547,232.0584743285824,13.953199849507712,0,372,74.40166150781108
309,6.421039426015341,231.09190991986623,11.367131225929354,0,374,133.92299071405995
310,6.437666092009749,230.18305282973398,11.01657757147152,0,375,120.53069164265396
311,6.453904759022407,229.19538237864666,10.91947721018636,0,376,108.47762247838857
312,6.471057968024979,228.10823002284133,10.867353710483652,0,377,97.62986023054971
313,6.489727259016945,226.91026953619843,10.8307629688672,0,378,87.86687420749475
314,6.5078155920200516,225.59140405602807,10.816377434556937,0,379,79.08018678674527
315,6.525592425023206,224.14334943368158,10.878367987068641,0,380,71.17216810807075
316,6.54346109101607,222.5685513330887,11.276406196036882,0,381,64.05495129726367
317,6.561649008013774,220.93966935226757,13.34057708579013,0,382,57.6494561675373
318,6.59563105001871,219.90308535408423,12.196306541688699,0,384,103.76902110156715
319,6.612264216018957,218.8278164149046,12.012242215295203,0,385,93.39211899141044
320,6.628486591012916,217.68264182497626,12.483335743626704,0,386,84.0529070922694
321,6.646477924019564,216.50038059883184,14.168279485685938,0,387,75.64761638304246
322,6.6810536320117535,215.5837126878082,10.871713156937615,0,389,136.16570948947643
323,6.6983948400156805,214.77445004181524,10.466026084240657,0,390,122.54913854052879
324,6.715350924016093,213.89881435533675,10.365518642227931,0,391,110.29422468647591
325,6.732211007023579,212.9351319642685,10.315091914407787,0,392,99.26480221782832
326,6.747937674022978,211.87285517423723,10.279390027373202,0,393,89.3383219960455
327,6.765079049029737,210.70268903064485,10.260306834658325,0,394,80.40448979644094
328,6.783613841034821,209.4164378273473,10.294837175238262,0,395,72.36404081679684
329,6.799925007042475,208.01252043512463,10.559792257139446,0,396,65.12763673511716
330,6.817523090052418,206.53214651251807,11.965268439492725,0,397,58.61487306160545
331,6.852881173064816,205.62405172151193,11.070175797068979,0,399,105.50677151088982
332,6.871840464067645,204.66739403769446,10.879005566060338,0,400,94.95609435980084
333,6.888172256061807,203.63463692046318,11.08476836830629,0,401,85.46048492382076
334,6.9043845060659805,202.53382032196185,11.962111842760162,0,402,76.91443643143869
335,6.9214577140519395,201.44969210583258,14.739922174661967,0,403,69.22299278829482
336,6.955198381052469,200.51638313025856,11.050668571387702,0,405,124.60138701893068
337,6.972519423055928,199.70471410999735,10.290798974161019,0,406,112.14124831703761
338,6.990713089064229,198.84224796450133,10.087543560688124,0,407,100.92712348533385
339,7.008261131064501,197.9000794278208,10.057220302256455,0,408,90.83441113680047
340,7.025746047060238,196.86893919607655,10.184749809914628,0,409,81.75097002312043
341,7.042072131065652,195.7522243239345,10.70241327774423,0,410,73.57587302080839
342,7.0589652560593095,194.60071732191255,12.573040151730938,0,411,66.21828571872756
343,7.092504672065843,193.78860310428803,10.489706192694666,0,413,119.1929142937096
344,7.109562630066648,192.99770254123035,10.002352847375175,0,414,107.27362286433865
345,7.126310463063419,192.14533612370013,9.875554782125029,0,415,96.54626057790479
346,7.142350547059323,191.21344234148006,9.913911731429629,0,416,86.89163452011431
347,7.160776714066742,190.19798426165363,10.200562463623234,0,417,78.20247106810288
348,7.1772452140721725,189.11770175199945,11.226295978222344,0,418,70.3822239612926
349,7.193144172066241,188.10133527114846,14.837854562758837,0,419,63.34400156516334
350,7.226175797070027,187.20141539308105,11.588798378990285,0,421,114.01920281729402
351,7.242798755061813,186.39355684599388,10.716529530854977,0,422,102.61728253556461
352,7.260758588061435,185.54932458425245,10.615821801398244,0,423,92.35555428200816
353,7.278728880060953,184.64997532811054,11.105174655337263,0,424,83.11999885380735
354,7.295372922060778,183.72753242423556,12.768467009819402,0,425,74.80799896842662
355,7.327388131059706,182.9938237259265,9.686394265957372,0,427,134.65439814316792
356,7.343750464060577,182.3524042357658,9.278414738902766,0,428,121.18895832885113
357,7.360209297054098,181.66005906889524,9.178746864698846,0,429,109.07006249596601
358,7.378031255066162,180.89827281996148,9.133814974008788,0,430,98.16305624636941
359,7.395649005062296,180.05840164571134,9.107764297660976,0,431,88.34675062173247
360,7.412383297065389,179.13314596544473,9.106289086405603,0,432,79.51207555955922
361,7.428725172067061,178.11684318135107,9.18373259758726,0,433,71.5608680036033
